,P,AL,C,NI,WH,L,PP,PF,SF,TA,ZN,RB,AU,RM,OI,CS,WR,SP,CU,LR,CF,RR,FB,I,A,SS,RU,JD,M,JM,BC,J,LH,Y,MA,CJ,PG,FU,HC,BU,EG,FG,RS,SM,ZC,AP,SR,V,SA,SN,UR,BB,NR,B,LU,PK,AG,PB,EB,JR,SI,RI,CY,SC
2020-08-04,4549.401740641595,11790.392799200128,1949.2359081525344,101073.04045801777,2363.704793709202,8163.577948107839,11300.079163696904,,7626.436014235291,3411.085849819436,18550.355850893775,4410.455908046603,387.9336373167916,3967.5199542419955,7200.597778073268,2481.216632089114,4642.874630376849,4209.912214436534,51475.09991723135,2464.5091451382896,11768.21690001642,3551.8718542647075,1505.3935442922425,1746.5425801531662,3892.4912441789875,14865.449141915853,5050.465462495418,4315.424664862422,4631.385453193046,1296.9921267876057,,2191.8809544250207,,5407.725710161545,1865.7469930310524,9735.952348014065,3919.545343137255,2376.159121078352,5236.302841282888,2286.2709017366956,3678.115381617854,2267.057150041974,3992.32916729492,11150.699409279921,600.0279174184964,10607.39209065941,4223.583642471164,5755.759950022039,1501.2400859220093,130546.99495118264,1655.1741946573077,315.3809522413355,8360.044128961654,2843.2580899335967,2461.2567616300034,,4223.162329074299,18011.641199376227,5922.995197238437,2247.4557266575225,,2152.6679330683305,18776.112780406915,234.54912317819952
2020-08-05,4477.468122114234,11814.795129933209,1944.13542169422,102966.8511431153,2363.704793709202,8180.800686394986,11359.425122138082,,7563.7315043546305,3443.9549854172683,18540.496506832707,4408.057617721402,398.9167725274021,3911.3276115424305,7148.523001187634,2463.4669649167895,4633.375142642063,4193.109904046321,51275.39050921106,2462.74057022251,11777.512489984836,3531.7079493299093,1490.3618779845908,1743.2719011641152,3820.806322555065,15129.020935212233,5066.869735211602,4306.34911351676,4595.824541120996,1296.4586047280468,,2207.9773200057566,,5308.2180670177095,1867.7181995741385,9799.778561087278,4021.8884803921565,2409.0909639077963,5230.724888855423,2275.0871866338607,3707.2099406457064,2297.229719492019,3992.32916729492,11133.027936365055,601.7979112751881,10467.631559174222,4245.23416350085,5830.854285517338,1497.42256504236,130734.53681012196,1693.5521932254617,315.3809522413355,8369.246158822922,2775.0065784070875,2493.9325640100974,,4550.453732146062,18218.341576544713,5945.133473544799,2259.427259292417,,2073.1773976808763,18382.87095331285,232.85284418085556
2020-08-06,4523.825342942978,11700.917586512167,1941.5851784650627,104450.94317037924,2372.62443444018,8163.577948107839,11351.816665927674,,7521.928497767523,3451.2592377723417,19028.534037855425,4470.413166176655,401.993481413762,3907.922015015184,7267.791038570861,2457.8618068623714,4633.375142642063,4191.242980669631,51315.33239081512,2458.319132933062,11982.01546929002,3526.66697309621,1475.330211676939,1798.87344397798,3815.429953433271,15118.478063480377,5185.800712403943,4223.534707487591,4583.970903763647,1309.2631341574597,,2210.752555450711,,5306.502417997988,1861.80457994488,9475.73778702327,4011.063725490196,2409.0909639077963,5253.036698565284,2278.2825338060993,3687.5007232397415,2313.6874846465885,3992.32916729492,11090.61640136938,604.0104035960527,10446.01910585177,4251.296309389162,5751.342636169375,1512.6926485609565,130520.20325704846,1705.306170275031,315.3809522413355,8833.948666816937,2750.036513214462,2490.977667607242,,4768.89316296025,18867.15109376802,5937.083191251577,2259.427259292417,,2063.5421812702757,18885.083407192014,234.93464113214134
2020-08-07,4499.847470100523,11745.655192856148,1919.4830704790331,105060.96872759814,2368.1646140746907,8152.096122583073,11379.20710828514,,7576.794943913101,3485.954436458942,19077.83075816075,4469.214021014054,403.90748054655575,3892.5095267876923,7238.393987103164,2425.165051544932,4633.375142642063,4250.984528723719,51235.448627607,2465.393432596179,12047.084599068941,3523.64238735599,1471.9898413863496,1779.2493700436748,3851.272414245232,15076.306576552957,5218.609257836313,4197.442497368812,4578.89077346764,1309.2631341574597,,2244.6104278791554,,5279.0520336824475,1871.6606126603108,9559.202834888241,3981.5416666666665,2407.8760920147515,5244.669769924086,2268.6964922893835,3679.0539157800426,2301.3441607806612,4130.177514014726,11260.262541352085,600.2491666505829,10277.441969936644,4370.80718547303,5716.004125348058,1535.597773838851,131225.71786924874,1696.490687487854,315.3809522413355,9031.792308834192,2734.3597374115593,2481.1280129310567,,4858.622491442846,18660.450716599535,5857.586653606005,2271.3987919273113,,2063.5421812702757,19212.681792826977,235.0117447229297
2020-08-10,4459.884348696433,11591.107098213304,1920.333151555419,103176.26290156359,2359.244973343713,8083.205169434485,11310.731002391474,,7623.823326323596,3491.4326257252474,18870.784532878384,4469.214021014054,400.9917622414588,3892.5095267876923,7051.0927734661245,2424.230858535862,4633.375142642063,4234.50784450386,50167.003294698414,2488.3849065013083,11843.586548408994,3542.7980970440485,1464.1956440416411,1793.422312329562,3842.311799042242,14881.263449513635,5169.396439687758,4152.0647406405005,4570.4238896409615,1303.927913561871,,2215.192932162638,,5227.582563090808,1893.3438846342588,9632.848465357334,3963.828431372549,2409.0909639077963,5234.908353176022,2252.7197564281905,3668.730039995966,2312.3160042170407,4130.177514014726,11352.154200509383,600.2491666505829,10654.939487968806,4364.745039584717,5654.1617314107525,1495.5138046025356,129734.31356244563,1649.4747792895762,315.3809522413355,8861.554756400741,2730.234270095006,2482.1129783986753,,4888.041943404353,18493.94207943603,5831.423236153031,2266.6101788733536,,2043.4688137481915,19116.329326463754,236.4767129479086
2020-08-11,4456.644331007587,11493.497775280981,1928.8339623192765,102274.88185432967,2353.893188905126,8071.72334390972,11409.64093312677,,7649.950205440538,3480.7771853618947,18929.940597244775,4454.824279062842,392.5487006463315,3880.5220359440873,7093.08856127712,2431.7044026084195,4636.937450542608,4260.138242179197,50246.88705790653,2450.360545812056,11870.71962183032,3504.486677667932,1426.338114081629,1828.8654410317274,3879.0503213745023,14670.406014876531,5128.385757897296,4061.3092271838773,4563.650382579619,1288.9892958942228,,2187.995624802085,,5212.141721913316,1886.444661733457,9593.57079577382,3919.545343137255,2394.512501191259,5215.385519679894,2179.2267714667037,3647.143754265624,2391.8618691307943,4130.177514014726,11320.345549262625,611.7541267190791,10629.004543981862,4330.104205937219,5693.917556084734,1484.0612419635881,127930.3394907437,1683.7572123508205,315.3809522413355,8626.902994938415,2712.082213902171,2463.3986345139233,,4815.228799799624,18448.008662287477,5823.372953859809,2245.061420130544,,2043.4688137481915,19164.505559645368,237.0935416742155
2020-08-12,4398.32401260836,11517.900106014062,1922.883394784576,102411.4547402742,2351.2172966858325,8031.451025016371,11309.209311149394,,7652.562893352232,3459.4663046351893,18989.096661611165,4471.612311339256,375.55525040190156,3885.659532019918,7056.012056040824,2417.6915074723743,4633.375142642063,4250.984528723719,49807.52636026188,2451.2448332699455,12001.862810033397,3483.314577486394,1394.047867939266,1820.5953776678887,3842.311799042242,14791.649039792866,5116.082553360157,4113.4936474214355,4572.117266406298,1291.656906192017,,2193.5460956919937,,5177.828741518891,1892.3582813627156,9583.75137837794,3936.2745098039213,2400.586860656483,5246.064258030952,2180.8244450528227,3641.5125492924913,2422.034438580839,4130.177514014726,11465.25162716452,613.0816221115979,10633.327034646354,4355.218810331656,5675.9698254114965,1469.7455386649042,128359.0065968907,1657.3107639892892,315.3809522413355,8663.711114383486,2703.8312792690645,2520.5266316357975,,4543.834355454724,18304.46673369825,5813.310100993281,2233.887989671309,,2038.6512055428911,19227.134662781464,236.16829858475515
2020-08-13,4529.54472900662,11587.040043091123,1925.4336380137333,102620.86649872248,2367.272650001593,7939.400010403003,11287.905633760252,,7655.175581263927,3438.155423908484,19008.815349733297,4457.222569388044,374.46409201778556,3902.784518939354,7150.468866999959,2419.559893490514,4636.937450542608,4263.799727561388,50386.683643520744,2451.2448332699455,11911.419231962309,3495.357151652293,1402.3987936657393,1806.4181261870226,3844.10392208284,14875.992013647709,5109.930951091588,4062.4436711020853,4589.051034059654,1280.4529429412808,,2186.330483535112,,5366.5501336882335,1880.5310421041986,9701.584387128489,3899.863970588235,2383.578654153856,5264.192603420213,2169.4575268730987,3678.115381617854,2430.2633211581237,4130.177514014726,11433.442975917764,615.9578621287219,10934.460550939184,4347.424622760968,5662.509027406568,1469.7455386649042,126796.15777239644,1660.2492582516816,315.3809522413355,8594.695890423978,2774.789317113782,2503.7822186862827,,4437.188842094261,18321.69176512896,5826.3918097197675,2232.2917853199897,,2076.38913648441,19231.952286099622,235.78278063081333
2020-08-14,4485.804490207201,11619.576484068564,1981.5389890551933,103968.38564004187,2361.9208655630064,8014.191459776364,11388.33725573763,,7629.048702146984,3439.9313306357094,19053.182398008088,4465.616585526251,377.8091185395839,3914.772009782959,7187.545372236255,2468.808379826167,4644.062066343698,4252.8152714148155,50027.20670908421,2436.2119464858224,11947.596663190745,3502.3819865824007,1393.4911395575011,1833.5911915253494,3866.505460090316,15144.835242810015,5163.244837419189,4045.4270123289684,4609.371555243682,1283.654075298634,,2190.215813158048,,5339.099749372693,1882.5022486472847,9672.12613494085,3914.625,2381.1489103677663,5262.798115313348,2169.4575268730987,3664.5696583857725,2413.805556003554,4130.177514014726,11461.717332581547,610.8691297907333,10654.939487968806,4385.529539773216,5698.404488753044,1473.5630595445532,127251.61657267762,1634.7823079776144,315.3809522413355,8700.519233828556,2778.089690967025,2480.143047463438,,4501.176150110538,18402.075245138923,5787.146683540308,2211.541128752839,,2069.1627241764595,19222.3170394633,235.08884831371805
2020-08-17,4558.7048882062345,11619.576484068564,1985.789394437122,105689.204002943,2366.380685928495,8065.970155496384,11445.47971281144,,7642.1121417054555,3447.034957544611,19388.400096084297,4503.989230729484,381.58345327808354,3933.6094953943375,7239.629034353909,2465.1603438013035,4660.686169879574,4252.8152714148155,50636.32040354611,2427.3690719069264,12015.42934674406,3493.350055957976,1376.7892881045548,1833.5911915253494,3893.3873056992866,15629.807342475355,5181.6996442248965,4062.6977956563396,4634.772206723717,1290.5898620728992,,2211.307602539702,,5419.735253299594,1878.7107033327886,9701.64432253477,3944.1470588235293,2354.421728720781,5315.788663374266,2192.1913632325472,3718.752551314098,2415.1770364331014,4162.568109145609,11362.757084258303,609.9841328623874,10629.004543981862,4368.209122949467,5774.682344114305,1479.2893408640268,127885.68666718672,1614.212848140868,315.3809522413355,8751.130398065528,2810.268336036141,2482.1129783986753,,4581.344156705644,18545.61717372815,5749.914127934154,2213.935435279818,,2038.6512055428911,19169.323182963526,233.9322944518926
2020-08-18,4544.124808606427,11643.978814801645,1980.6889079788075,105880.40604326535,2365.488721855397,8204.046677416436,11664.783196716342,,7631.661390058679,3439.9313306357094,19521.501240908674,4537.565295282313,389.84763644958525,3930.1844980104506,7212.263042393786,2455.12824473293,4660.686169879574,4240.000072577147,50806.07340036336,2430.906221738485,12006.384988936952,3485.32167318071,1418.543916736921,1897.3888231892468,3888.0109365774924,15708.87888046427,5163.244837419189,4030.188085863641,4643.239090550395,1306.0620018001064,,2216.858073429611,,5436.891743496807,1901.459975219765,9681.96553080549,3961.860294117647,2364.1407038651396,5385.513068717581,2177.57675414433,3725.0738888224028,2423.4059190103862,4162.568109145609,11217.851006356408,611.3116282549062,10763.001754581064,4373.405247996592,5868.907930148805,1484.0612419635881,127778.51989064997,1654.3722697268968,315.3809522413355,8764.93344285743,2808.6181491095194,2489.0077366720047,,4759.331841072761,18528.392142297445,5681.486728441763,2217.1278439824564,,2038.6512055428911,19188.59367623617,230.53973645720467
2020-08-19,4604.065135850077,11778.191633833589,1987.4895565898935,105925.93033858019,2361.9208655630064,8186.78711217643,11567.48658061769,,7702.203963674421,3427.4999835451313,19817.281562740623,4523.175553331101,385.3935637013083,3931.896996702394,7287.298826800576,2469.7203888323825,4660.686169879574,4243.661557959338,52184.06831570341,2439.749096317381,11915.941410865864,3486.3252210278683,1398.5016949933852,1891.4816350722192,4017.3733931639395,15487.47857409531,5155.0427010610965,4059.6500103632743,4644.932467315731,1288.9892958942228,,2234.2134341297387,,5476.351670950397,1906.199406862885,9701.64432253477,3943.162990196078,2359.438285757004,5377.146140076383,2169.4575268730987,3670.890995894077,2406.9481538558166,4162.568109145609,11210.782417190461,611.3116282549062,10705.368545721192,4359.548914537593,5859.934064812185,1497.42256504236,127653.49198469044,1622.0488328405809,331.0480563676489,8741.92836820426,2818.519270669248,2502.797253218664,,4612.970067564264,18568.583882302428,5549.663355890245,2223.5126613877337,,2038.6512055428911,19164.505559645368,234.1636052242577
2020-08-20,4482.564472518355,11814.795129933209,1997.6905295065226,105734.72829825785,2353.001224832028,8319.110445683147,11757.446640619823,,7665.626332910703,3407.965009545651,19763.05517040477,4478.807182314862,375.73412882552714,3933.6094953943375,7214.911364196379,2479.7524879007565,4660.686169879574,4227.1848737394785,51994.23540396717,2443.286246148939,11938.552305383635,3492.346508110818,1397.3882382298552,1869.0343202275146,4042.3537296082186,15640.35021420721,5140.688962434435,4001.742089795029,4646.625844081067,1280.9864650008396,,2177.5192558426556,,5390.569219964332,1895.772657248021,9558.973082497494,3719.779411764706,2387.6527944058175,5385.513068717581,2190.567517778301,3641.99345299897,2400.090751708079,4162.568109145609,11062.342044705594,615.515363664549,10605.951260437914,4373.405247996592,5895.829526158661,1502.0130695335995,127108.7275372953,1638.700300327471,331.0480563676489,8732.726338342993,2789.640999453374,2530.3762863119828,,4504.853581605727,18333.39329250496,5567.7764910499955,2222.714559212074,,2038.6512055428911,19015.15923678237,234.009398042681
2020-08-21,4474.46442829624,11859.532736277191,1989.189718742665,105124.70274103893,2337.837835589365,8209.799865829771,11579.841706471487,,7725.718154879669,3404.4131960912,19738.245912093942,4474.010601664459,376.71796015546784,3919.909505858789,7221.090781735761,2463.3363257888723,4660.686169879574,4291.26086792782,51704.49043342239,2437.9805214016014,12015.42934674406,3489.3358645693434,1380.129658395144,1853.675631123243,4028.0792516400593,15476.935702363455,5146.840564703004,3968.2164515713084,4639.8523370197245,1279.3371262047012,,2159.006871095853,,5364.834484668512,1908.0951795201331,9450.739727986456,3756.189950980392,2433.501370960139,5385.513068717581,2203.5582814122713,3639.2843083525536,2276.657513048807,4162.568109145609,11012.205175613371,610.4266313265603,10577.134656007978,4367.34310210828,5864.420997480495,1531.3922982775332,128743.02087948071,1625.9668251904375,331.0480563676489,8677.514159175387,2768.1885694072967,2517.571735232942,,4486.466424129785,18367.811427597273,5657.24161757285,2215.5316396311373,,2038.6512055428911,19010.341613464207,231.77339390981848
2020-08-24,4461.504357540856,11867.666846521552,1956.0365567636206,106809.10166768817,2332.486051150778,8181.033923763094,11638.528554277023,,7683.915148292563,3415.0686364545527,19579.46665890465,4475.2097468270595,373.4444850031198,3931.896996702394,7203.4353030518105,2420.4719024967294,4660.686169879574,4309.568294838775,51474.69269816273,2437.096233943712,12024.47370455117,3494.3536038051348,1392.9344111757362,1819.4139400444833,3981.68719824354,15787.950418453183,5261.670473716298,3982.4394496056143,4644.932467315731,1294.7309549686597,,2169.4200875159295,,5369.981431727676,1915.6782701491252,9588.491270091414,3741.428921568627,2447.6086252845453,5339.494961190993,2179.2005995985764,3631.1568744133046,2306.830082498851,4162.568109145609,11026.529995354005,603.3466558997933,10748.593452366096,4381.199435567279,5855.447132143876,1555.262921631979,126412.14348980643,1635.7618060650786,331.0480563676489,8925.968965429614,2765.713289017365,2495.9024949453346,,4273.175397408861,18270.293378169055,5723.864584132423,2200.397078145991,,2038.6512055428911,18947.71251032811,233.08415495322063
2020-08-25,4414.52410105259,11753.789303100508,1962.8372053747066,106909.25511738083,2341.4056918817564,8324.863634096482,11814.589097693635,,7615.985262588514,3427.4999835451313,19589.39036222898,4437.315318487361,374.10633517053435,3972.9969653090393,7122.220101105639,2425.9439565340244,4660.686169879574,4309.568294838775,51095.02687469026,2446.8233959804975,12033.518062358278,3487.3287688750265,1392.3776827939714,1773.3378727316685,3946.893158196151,15803.865691052431,5214.5081896572665,3988.5350201917454,4682.186756153115,1296.3802937647981,,2158.4283590725154,,5344.246696431856,1920.4177017922452,9637.688249414612,3731.5882352941176,2501.6864335281043,5332.522520656661,2177.57675414433,3662.763561954828,2223.169776296455,4162.568109145609,11080.248069381389,603.1254066677069,10745.711791923104,4389.859643979154,5859.934064812185,1567.1982333092021,126278.18501913549,1641.6387945898632,331.0480563676489,8820.145622025037,2786.3406256001317,2520.5266316357975,,4318.775547949196,18224.402531379306,5731.478637453517,2212.1684037455493,,2038.6512055428911,18981.435873555238,236.6309201294853
2020-08-26,4466.364384074125,11928.672673354253,1984.9393133607362,108966.95326561181,2341.4056918817564,8313.35725726981,11794.512018181214,,7608.147198853431,3432.8277037268076,19569.54295558032,4447.094525800831,373.40870931839464,4002.1094430720796,7150.468866999959,2437.8000736148297,4660.686169879574,4366.321318262735,51354.79822759248,2434.4433715700434,12074.217672490267,3498.3677951937675,1387.9238557398523,1811.1438766806448,3951.353932561201,16042.594780041138,5228.861928283928,4002.7580182260513,4702.507277337144,1296.930073363511,,2164.2134793058913,,5450.616935654578,1934.6359967216054,9593.410968023732,3718.795343137255,2508.7400606903075,5317.183151481132,2197.062899595286,3665.4727066012447,2243.741982739667,4162.568109145609,11040.85481509464,606.8866436131768,10711.13186660718,4440.088852768025,5913.777256831899,1526.8017937862935,126447.27977671979,1672.9827333887151,331.0480563676489,8820.145622025037,2818.519270669248,2562.880146743394,,4300.388390473255,18109.67541440493,5670.566210884765,2205.441931974373,,2037.8482708420079,18981.435873555238,237.78747399131075
2020-08-27,4529.54472900662,11862.813887027936,1951.7861513816918,108839.399975836,2341.4056918817564,8434.174213949856,11907.252541597114,,7678.6897724691735,3420.396356636229,19629.085175526303,4443.427323058279,377.844894224309,4000.396944380136,7124.868422908231,2404.055740384845,4660.686169879574,4397.443944011358,51464.70149228188,2441.51767123316,12065.17331468316,3492.346508110818,1380.6863867769089,1783.970811342318,3949.569622815181,15978.93368964415,5241.165132821067,3998.694304501964,4690.653639979794,1302.9776489493518,,2154.3787749091525,,5488.361214088446,1930.8444514071093,9598.330665956053,3739.460784313725,2488.7547837307316,5340.889449297859,2192.1913632325472,3691.6611048499353,2275.286032619259,4162.568109145609,11076.66686444623,618.8341021458459,10696.723564392212,4435.758748562088,5886.855660822042,1501.0949686353517,128245.02404156336,1658.2902620767534,331.0480563676489,8906.841311015454,2821.8196445224903,2538.256010052931,,4468.8147529528815,17937.58473894337,5752.417284086526,2202.919505060182,,2097.2654387073776,18896.444369643796,237.86457758209912
2020-08-28,4597.585100472385,11895.743280191095,1956.8866378400062,109677.60730864841,2341.4056918817564,8405.40827188318,11879.45350842607,,7670.8517087340915,3388.430035546171,19797.78813203993,4460.540935856854,377.9164455937592,4010.6719365317977,7215.794138130576,2417.735875478082,4660.686169879574,4413.920628231218,51954.27058044375,2440.6333837752704,12105.872924815149,3484.318125333552,1390.1507692669118,1819.4139400444833,3965.6284105293603,16058.510052640386,5257.569405537252,3984.471306467658,4719.441044990501,1310.1247837326184,,2179.833303936006,,5582.721910173118,1920.4177017922452,9588.491270091414,3770.9509803921565,2479.3499475144604,5374.35716386265,2180.8244450528227,3687.145863772575,2378.1470648353197,4271.038939351358,11098.154094057183,622.8165883234024,10614.596241766894,4462.605394638898,5864.420997480495,1509.357876719583,128868.00472740023,1686.695706613213,331.0480563676489,8929.655966012931,2852.348102664985,2504.7671841539013,,4496.027746017275,18075.25727931262,5741.947960770021,2197.0338422604027,,2038.6512055428911,18976.714123337937,237.01643808342712
2020-08-31,4665.62547193815,11838.116842155567,1950.936070305306,110424.70514876381,2341.4056918817564,8549.237982216568,12033.892581598537,,7704.816651586116,3423.94817009068,19688.62739547229,4503.324967853288,379.6873419876524,4031.22192083512,7265.229478445637,2409.52779442214,4660.686169879574,4609.810096178435,51954.27058044375,2437.9805214016014,12191.794323982682,3453.208142071645,1420.2141018822156,1837.135504395566,3989.71659210063,16217.662778632857,5317.034894133422,3951.848588261119,4770.242347950571,1319.471036910736,,2202.9737848695095,,5615.3192415478225,1943.1669736792214,9686.88522873781,3786.6960784313724,2492.281597311833,5452.448497847162,2205.1821268665176,3764.8080103031753,2395.9763104194367,4198.725052547525,11252.145906269012,624.3653329480076,10610.273751102404,4470.399582209586,5895.829526158661,1538.7371054635164,129615.58155040449,1626.9463232779015,331.0480563676489,9080.232688996288,2895.25296275714,2520.5266316357975,,4581.344156705644,17897.43024800234,5780.018227375491,2202.919505060182,,2124.5652185374124,19156.140631595423,240.56320325969182
2020-09-01,4686.685586915649,11858.697712882542,1960.2869621455493,112110.2307636583,2341.4056918817564,8537.731605389896,12024.626237208187,,7775.359225201858,3431.051796999582,20179.85071002666,4505.769769681656,383.3901253567019,4008.9594378398538,7313.782044826501,2416.8238664718665,4660.686169879574,4567.703014283239,52943.39996264836,2437.9805214016014,12187.272145079129,3452.2045942244868,1433.8754800165534,1851.312755876432,4010.2361541798596,16201.74750603361,5331.388632760084,3952.973509578586,4741.454942939864,1343.6613392540996,,2221.486169616312,,5639.338327823921,1977.2908815096857,9736.082208061009,3774.8872549019607,2478.1743429874264,5491.494164839418,2221.420581408981,3795.5116496292267,2350.71745624437,4201.738131164351,11377.48807899957,623.9228344838347,10620.359562652882,4447.017019497524,5900.316458826971,1523.1293901933018,130007.16941007339,1633.8028098901505,331.0480563676489,9103.047343993765,2855.6484765182277,2508.7070460243754,,4698.286478252634,18281.76608986649,5808.570927329593,2206.28274094577,,2124.5652185374124,19165.584132030028,238.25009553604093
2020-09-02,4693.165622293341,11838.116842155567,1976.4385025968786,111262.9124815762,2356.4033922442245,8733.340011443303,12199.142389893075,,7764.908473555081,3470.121744998542,20060.766270134693,4516.77137790931,379.63367846056474,4010.6719365317977,7313.782044826501,2441.448109639693,4660.686169879574,4562.210786209952,52024.209021609735,2437.096233943712,12182.749966175574,3459.229429154595,1495.3516816210742,1864.3085697338927,3982.57935311655,16164.6118699687,5333.439166849607,3857.3551975939017,4741.454942939864,1355.7564904257813,,2238.2630182931016,,5618.750539587265,1981.0824268241818,9716.40341633173,3686.3210784313724,2482.876761095562,5485.916212411952,2224.6682723174736,3781.9659263971453,2357.5748583921077,4201.738131164351,11495.667841859811,628.347819125564,10603.06959999492,4464.337436321273,5949.672718178375,1530.4741973792852,130736.94678491088,1633.8028098901505,331.0480563676489,9080.232688996288,2857.298663444849,2517.571735232942,,4589.434505995059,18184.248040438273,5855.207003921295,2206.28274094577,,2124.5652185374124,19208.07988398575,236.78512731106207
2020-09-03,4723.945790337377,11694.050747066747,1967.0876107566353,109249.39269297251,2320.2324678406253,8698.82088096329,12114.200899648218,,7689.140524115951,3411.516823000102,19926.796275256227,4539.996995278803,373.21194305240647,4020.9469286834587,7314.664818760699,2430.5040015651034,4660.686169879574,4465.181423581892,51714.481639303245,2433.559084112154,12092.306388104485,3424.5380165412967,1432.1678077497613,1861.9456944870815,3979.01073362451,15846.306417983757,5235.013530552497,3793.23468249829,4758.388710593221,1361.2542864129093,,2265.453083389968,,5687.376500376117,1973.4993361951897,9888.592843962924,3649.910539215686,2446.4330207575117,5503.299627925272,2153.2190723306353,3745.8439977782614,2309.573043357946,4202.491400818558,11470.599407313699,626.7990745009588,10551.199712021036,4443.552936132774,5904.80339149528,1542.409509056508,131324.32857441422,1613.233350053404,331.0480563676489,8870.33786301949,2872.9754392477516,2378.6916042987305,,4407.769390132755,18006.421009127993,5805.715657334184,2207.964358888564,,2124.5652185374124,19075.870877901285,231.38787595587667
2020-09-04,4673.725516160265,11636.42430903122,1986.6394755135077,108629.84814263291,2321.1146855090055,8721.833634616632,12018.44867428129,,7626.136299951122,3402.6372893639746,19624.123323864136,4503.324967853288,374.2136622247097,4072.321889441765,7305.837079418724,2457.8642717515772,4660.686169879574,4523.549808203878,51584.59596285213,2433.559084112154,11961.163199901408,3434.297315534005,1445.8596605963173,1846.58700538281,4093.206557369788,15676.543510258454,5232.962996462975,3816.8580301650945,4809.190013553291,1355.7564904257813,,2248.1808144315105,,5661.641765080298,1980.1345404955578,9829.556468775087,3621.3725490196075,2452.311043392681,5457.829556122119,2101.2560177947526,3745.8439977782614,2261.5712283237845,4217.55679390269,11513.573866535606,627.9053206613911,10728.421829265142,4443.552936132774,5850.960199475567,1539.6552063617644,130256.36168440814,1608.3358596160833,304.5964045379486,8884.026656017975,2887.8271215873438,2391.496155377771,,4375.407992975097,17719.60321669206,5749.562014091115,2204.6011230029762,,2124.5652185374124,19023.93162551096,230.30842568483956
2020-09-07,4664.0054630937275,11796.955100701618,2035.0940968674956,108511.40580212681,2321.1146855090055,8624.029431589928,11918.063276719187,,7681.264996095348,3402.6372893639746,19559.619252255987,4480.099350483795,374.1421108552595,4086.0218789773135,7278.4710874586,2490.696595975346,4660.686169879574,4516.253760126129,52234.02434510768,2437.096233943712,11997.340631129842,3440.15289492963,1470.5049957201181,1839.498379642377,4025.4027870210293,15708.374055456949,5179.649110135374,3875.3539386733714,4829.510534737318,1359.5075953400028,,2238.151755036277,,5689.0921493958385,1971.6035635379417,9942.709521218443,3601.691176470588,2398.2332351491223,5382.519749698148,2081.7698723437966,3728.6860816842914,2258.8282674646894,4279.32490554763,11431.206153026953,630.1178129822558,10830.720774991414,4425.366498467839,5806.090872792472,1547.0000135477478,129882.57327290601,1624.0078290155093,271.11601763788167,8738.012864034115,2900.9424306833976,2328.4583654501857,,4388.646746357776,17891.69389215362,5704.829450829688,2201.237887117388,,2124.5652185374124,18943.66187181682,221.36440915338952
2020-09-08,4738.525869937183,11821.652145573988,2025.7432050272523,109003.39706269061,2321.1146855090055,8595.263489523251,11873.275945499172,,7631.386651964858,3409.7409162728763,19574.504807242483,4459.318534942669,374.19577438234717,4096.296871128975,7309.368175155514,2475.1924428696775,4653.561554078484,4554.558012534307,52563.73413917588,2453.0134081857245,12033.518062358278,3458.6955630157754,1459.003839329011,1820.5953776678887,4028.9714065130693,15809.170781918847,5198.1039169410815,3948.473824308718,4844.75092562534,1338.0727101158798,,2202.492877186558,,5781.737196460789,1967.8120182234456,9888.592843962924,3617.4362745098038,2399.4088396761563,5383.940689441997,2083.393717798043,3747.6500942092052,2254.713826176047,4202.491400818558,11513.573866535606,634.3215483918985,11375.354598717204,4498.978269968771,5779.169276782614,1532.310399175781,131333.2282984976,1618.1308404907245,242.27559498931873,8747.138726033107,2930.4518761495183,2345.2027783997005,,4423.950088711584,17868.748468758746,5653.434590912303,2211.327594774152,,2127.776957340946,18967.270622903332,218.74288706658515
2020-09-09,4668.865489626996,11710.515443648326,2024.043042874481,105477.45969531672,2321.1146855090055,8549.237982216568,11737.369561107402,,7573.632779813765,3320.9455799116035,19033.662976066455,4405.532894718581,374.28521359416,4060.3343985981605,7290.829922537366,2465.1603438013035,4548.219737804568,4446.941303387522,51804.40249223093,2429.137646822706,11558.689277485066,3433.3213856347343,1427.7864148388633,1788.69656183594,4036.1086454971487,15092.983514952724,5040.212792047802,3862.979804181236,4814.270143849298,1335.3933494628643,,2200.821367287352,,5713.111235671937,1928.9486787498613,9814.797374978127,3628.2610294117644,2310.062895621581,5277.370208653359,1995.706063268741,3687.145863772575,2254.713826176047,4174.620423612914,11370.325669129254,632.1090560710339,10986.330438913068,4411.510165008839,5729.81301743121,1515.7845830073184,128885.804175567,1645.5567869397198,210.7877900114023,8482.48872806236,2891.105948861357,2235.871611494045,,4337.898191724176,17449.99449180228,5607.750270985739,2204.6011230029762,,2127.776957340946,18556.47835399803,203.93899763521952
