,P,AL,C,NI,WH,L,PP,PF,SF,TA,ZN,RB,AU,RM,OI,CS,WR,SP,CU,LR,CF,RR,FB,I,A,SS,RU,JD,M,JM,BC,J,LH,Y,MA,CJ,PG,FU,HC,BU,EG,FG,RS,SM,ZC,AP,SR,V,SA,SN,UR,BB,NR,B,LU,PK,AG,PB,EB,JR,SI,RI,CY,SC
2015-07-29,3606.5670722267887,9847.281947467842,2218.188476919104,85737.33688549312,2348.7850776416576,8582.794582474247,9980.761828053544,,5449.901742413018,4868.216022674191,11681.631923485473,1515.7514121630704,208.60519600179074,3116.695551466831,6067.046753500778,2715.6043108228655,2440.3877453014015,,43693.24309043019,2755.299340418896,14425.256882560405,,51.46609488415226,453.4390414910662,4279.076270980198,,9827.025541474093,4067.1896043245347,4568.666587303409,524.3561442391791,,517.2161594039949,,4394.504037260644,2180.8333439807056,,,1448.786074744455,2109.2389995373464,2216.857155378184,,992.1338615893821,4341.537599933071,5319.043367100304,377.4,,5360.254030530584,3318.5771630801987,,110557.43458838545,,80.30521074053857,,3643.6478978689297,,,3021.383734136789,11483.036814617628,,2971.258862520594,,2057.13129627555,,
2015-07-30,3586.9251066051097,9791.444787781917,2201.675907612014,83998.79963808184,2336.9310794127523,8539.713070348052,9928.079661812719,,5495.589541451211,4872.480776088711,11488.227421441012,1497.7922722085318,205.97236053275756,3118.1560461020076,6060.81135087642,2693.4180010939203,2413.3923056409876,,43411.78700249905,2755.299340418896,14413.951822307616,,51.196638889994404,447.2948810372577,4277.054978457298,,9827.025541474093,4020.355856340667,4578.891130206736,513.8184403758515,,510.3031852199803,,4383.322093145477,2185.8745676145027,,,1406.342407491338,2082.068458989871,2215.1019240595947,,986.4384892496038,4358.108354131288,5160.976557408458,375.2,,5474.170974315553,3309.1404507681223,,108984.68410976388,,79.41293062119925,,3631.048838747668,,,3010.176128322371,11496.200402865185,,2971.258862520594,,2053.9505752917457,,
2015-07-31,3589.9469474699836,9775.491313585939,2218.188476919104,83144.78134110787,2317.456653750979,8530.139400986676,9890.449543069273,,5495.589541451211,4872.480776088711,11515.304051727237,1504.9759281903473,205.12609198913975,3099.169615844712,6048.340545627703,2707.839102417735,2481.4208135852305,,43062.781453464435,2755.299340418896,14283.943629400526,,50.29845224280152,450.9813773095428,4293.2253186405005,,9768.969069192837,4060.7614428365528,4599.340216013391,517.6120137666494,,517.5303855032682,,4380.127251969715,2179.825099253946,,,1396.8400939272074,2076.030561090432,2222.1228493339513,,997.8292339291604,4351.006602332052,5267.6240434656065,377.0,,5458.77679272299,3334.3050169336593,,108767.07083599234,,79.63600065103408,,3641.1280860446773,,,3006.4402597175654,11408.44314788148,,2971.258862520594,,2038.046970372723,,
2015-08-03,3508.357244118393,9647.863520018109,2218.188476919104,81680.74997486679,2284.434801541886,8376.960691204647,9696.027262894797,,5386.809067550751,4802.112344749136,11283.218649273882,1492.7637130212609,208.37012140634135,3042.2103250728255,5952.731038720874,2672.3410068514227,2481.4208135852305,,42634.9681998091,2755.299340418896,14323.511340285293,,50.92718289583654,446.066048946496,4266.948515842795,,9610.281378290734,3990.051666468752,4541.401139561202,514.2399485303846,,514.3881245105343,,4314.633007866593,2098.15727638643,,,1342.9936503971335,2088.10635688931,2136.11651472308,,1011.4981275446283,4450.4311275213595,5267.6240434656065,376.2,,5348.964964029371,3312.2860215388146,,107540.5232929164,,80.30521074053857,,3651.207333341687,,,3031.6573728000053,11276.807265405925,,2971.258862520594,,1999.8783185670693,,
2015-08-04,3506.846323685956,9687.747205508056,2222.591828734328,82453.43319593847,2306.4493696812815,8535.112811440546,9819.292959772281,,5439.023695022972,4812.774228285435,11399.26135050056,1506.4126593867104,206.20743512820695,3072.8807124115338,5990.143454467024,2655.701274554714,2481.4208135852305,,42995.23199236096,2755.299340418896,14278.291099274133,,52.13973486954693,450.36696126416194,4300.299842470652,,9513.520591155306,4016.1548082120053,4612.972939884494,519.2980463847819,,517.8446116025416,,4349.776260799976,2061.8604662230896,,,1358.8308396706846,2112.2579484870657,2162.444984501918,,1018.3325743523624,4567.610032208757,5267.6240434656065,376.2,,5381.805884760172,3324.868304621583,,107570.19783024889,,82.17899899115113,,3652.467239253813,,,2996.166621054349,11281.19512815511,,2971.258862520594,,2014.9867432401406,,
2015-08-05,3508.357244118393,9667.805362763082,2218.188476919104,82544.93515632855,2299.6756564076213,8652.451481292985,9904.52987782586,,5512.994417275285,4900.201673283089,11399.26135050056,1507.1310249848918,206.0663903709373,3071.420217776357,6017.163532505911,2665.685113932739,2481.4208135852305,,42916.424287740236,2755.299340418896,14176.545556999019,,51.915188207748706,463.26969821715977,4294.235964901951,,9486.427570757385,3934.1163627332085,4640.2383876266995,518.4550300757156,,515.3308028083545,,4389.711775497,2087.066584392076,,,1329.0569238364085,2120.3084790196513,2176.4868350506317,,1014.9153509484954,4538.0193997119395,5267.6240434656065,376.6,,5397.200066352736,3328.013875392275,,106323.86726228462,,81.91131495534934,,3643.6478978689297,,,2987.7609166935354,11338.237343894518,,2971.258862520594,,2014.9867432401406,,
2015-08-06,3444.898585956045,9592.026360332184,2212.684287150074,82128.09289232934,2297.9822280892063,8550.41785533434,9811.424936567335,,5554.330997357459,4790.340975870227,11314.163369600996,1491.3269818248978,205.6432560991284,3064.117744600474,5958.966441345232,2654.591959068267,2481.4208135852305,,42837.61658311952,2755.299340418896,14001.31712308077,,51.87027887538906,458.9687858994938,4377.108958340868,,9350.962468767786,3890.300374807033,4650.462930530027,518.8765382302487,,517.5303855032682,,4338.594316684808,2024.5554113329897,,,1329.0569238364085,2113.264264803639,2150.1583652717936,,1012.637202012584,4561.691905709393,5162.880976802336,374.8,,5267.888940975204,3343.7417292457358,,106185.38608806637,,80.30521074053857,,3653.7271451659394,,,2996.166621054349,11329.461618396146,,2971.258862520594,,2008.6253012725317,,
2015-08-07,3453.964108550666,9540.177569195252,2197.2725557967897,82046.75781642707,2303.0625130444514,8667.756525186782,9975.342086670371,,5497.76515092922,4842.16205955554,11147.83549784276,1481.9882290485377,207.99400205362232,3026.144884085883,6002.61425971574,2633.514964825769,2481.4208135852305,,42747.550634981555,2755.299340418896,14035.23230383914,,50.7924548987576,456.5111217179704,4371.045080772167,,9374.18505768029,3839.026346382785,4606.156577948942,519.7195545393149,,516.587707205448,,4388.114354909119,2040.687326961141,,,1357.5638645288004,2093.137938472176,2227.388543289719,,1027.4451700960076,4540.386650311684,5162.880976802336,372.4,,5212.469887241975,3353.178441557812,,106244.73516273133,,77.4053003526858,,3652.467239253813,,,3027.9215041951993,11232.928637914072,,2971.258862520594,,2005.4445802887271,,
2015-08-10,3449.4313472533554,9544.165937744247,2211.583449196268,83571.79048959484,2300.522370566829,8764.688469847493,10081.560399937138,,5504.291979363247,4862.890493029664,11240.669658824101,1469.0576482812696,208.3231064872515,3094.788131939182,6031.712805296081,2606.891393151035,2481.4208135852305,,42770.067122016044,2755.299340418896,14001.31712308077,,51.33136688707333,454.6678735818279,4407.428346184375,,9482.557139271968,3840.8908565073034,4730.555183272758,521.4055871574474,,515.3308028083545,,4416.8679254909775,2066.9016898568866,,,1407.609382633222,2089.1126732058833,2271.26932625445,,1039.1472790948233,4558.141029809775,5162.880976802336,370.6,,5166.287342464285,3334.3050169336593,,106640.39566049777,,74.99614403046964,,3686.48469888122,,,3047.5348143704305,11461.097500871701,,2971.258862520594,,2030.890348159163,,
2015-08-11,3506.846323685956,9603.991465979167,2209.381773288656,83744.6275258872,2318.303367910187,8989.162446956509,10354.31853770859,,5504.291979363247,4846.307746250364,11356.712360050777,1474.8045730667222,212.78952380078994,3141.523960264833,6085.752961373853,2619.0938635019547,2481.4208135852305,,43974.69917836133,2755.299340418896,14080.452544850303,,52.13973486954693,458.354369854113,4425.619978890479,,9424.500666990712,3841.823111569562,4788.494259724946,531.0938666485486,,517.2161594039949,,4482.362169594099,2097.1490316596705,,,1403.1749696366278,2085.0874079395903,2241.430393838433,,1043.8281226943495,4542.75390091143,5162.880976802336,373.2,,5288.414516431954,3384.6341492647334,,107313.01850670071,,75.48689809610626,,3695.3040402661036,,,3139.0635951881754,11627.83628534074,,2971.258862520594,,2028.5048074213098,,
2015-08-12,3531.0210506049457,9679.770468410066,2217.087638965298,84069.96782949632,2316.6099395917718,9050.382622531695,10356.94121211024,,5504.291979363247,4887.764613198614,11453.414611073009,1487.7351538339901,221.39325399423768,3183.878304684954,6110.694571871288,2609.1100241239296,2481.4208135852305,,44301.18824036145,2755.299340418896,14057.84242434472,,53.03792151673981,463.8841142625406,4434.715795243531,,9529.002317096974,3846.4843868808575,4788.494259724946,546.5070385662096,,531.5655596340687,,4522.297684291124,2112.2727025610625,,,1419.0121589101789,2098.1695200550416,2227.388543289719,,1063.721707992336,4504.877891315504,5162.880976802336,375.8,,5303.808698024518,3384.6341492647334,,107223.99489470325,,75.26382806627143,,3660.02667472657,,,3293.1681751364194,11632.224148089925,,2971.258862520594,,2026.1192666834563,,
2015-08-13,3496.269880658898,9683.758836959061,2221.4909907805218,84069.96782949632,2314.069797114149,9065.687666425492,10373.988595720955,,5504.291979363247,4995.552467264062,11588.797762504131,1502.8208313958025,220.26489593608062,3129.8400031834203,6071.203688583684,2667.9037449056336,2481.4208135852305,,44560.127841258094,2755.299340418896,14317.858810158898,,54.11574549337127,476.1724351701576,4390.247359739721,,9668.33785057199,3865.1294881260387,4658.983382949466,549.1492966092372,,526.7824262240441,,4475.972487242575,2177.808609800427,,,1418.3786713392367,2107.2263669042,2230.8990059268976,,1063.721707992336,4500.143390116013,5299.999173161527,379.0,,5483.407483271091,3433.7817893799042,,106620.61263560945,,75.88842414980896,,3652.467239253813,,,3281.0266021708003,11785.799344311406,,2971.258862520594,,2035.6614296348698,,
2015-08-14,3464.540551577724,9659.828625665092,2219.28931487291,82931.27676686438,2317.456653750979,9055.484303829628,10376.611270122603,,5617.423672219726,4904.347359977914,11503.699781604568,1497.7922722085318,218.948478201564,3118.1560461020076,6021.320467588816,2678.996899770106,2481.4208135852305,,44188.60580518899,2755.299340418896,14250.028448642157,,54.969022808204514,473.1003549432533,4405.4070536614745,,9505.779728184472,3847.4166419431167,4638.534297142812,547.8281675877234,,526.4635506633758,,4415.2705049030965,2131.429352369492,,,1387.9712679340187,2115.2768974367855,2199.3048421922917,,1056.7004425930465,4523.815896113467,5143.836782863559,378.2,,5453.645398858802,3440.3348080619267,,106037.01340140396,,75.21921406030447,,3657.506862902318,,,3269.8189963563827,11597.121246096443,,2971.258862520594,,2051.565034553892,,
2015-08-17,3481.1606763345294,9627.921677273136,2243.507749856642,83515.72561892735,2300.522370566829,8856.518733210272,10157.617957584947,,5591.316358483616,4904.347359977914,11530.776411890793,1479.1147666558115,218.948478201564,3115.2350568316547,6098.22376662257,2695.636632066815,2481.4208135852305,,44076.02337001653,2755.299340418896,14317.858810158898,,53.5319241726959,468.18502658020657,4418.545455060327,,9405.148509563625,3840.8908565073034,4633.4220256911485,538.1398880966223,,517.8539105253315,,4459.998281363765,2109.247968380784,,,1393.039168501555,2089.1126732058833,2141.3822086788473,,1039.1472790948233,4523.815896113467,5155.2632992268245,377.0,,5542.93165209567,3387.910658605745,,106224.95213784302,,74.90691601853571,,3651.207333341687,,,3231.526343157122,11737.532854070369,,2971.258862520594,,2053.1553950457946,,
2015-08-18,3449.4313472533554,9568.096149038216,2243.507749856642,81752.30235839255,2300.522370566829,8708.569975570239,10018.616214297572,,5624.743917422338,4877.400396461551,11364.448540132556,1471.931110673996,218.57235884884497,3088.946153398476,6042.105143003345,2684.5434772023427,2481.4208135852305,,43670.72660339569,2755.299340418896,14255.68097876855,,51.78046021066977,471.2571068071108,4358.917325634765,,9308.387722428199,3820.381245137604,4621.493392303933,533.7361246915763,,514.0274037973118,,4421.660187254621,2057.8274873160517,,,1304.3509085696687,2088.10635688931,2130.850820767312,,1030.9558027956523,4500.143390116013,5071.468845896207,374.4,,5494.696549772304,3381.357639923722,,105997.44735162731,,74.10386391113032,,3665.066298375075,,,3220.318737342704,11588.345520598072,,2971.258862520594,,2051.565034553892,,
2015-08-19,3432.81122249655,9544.165937744247,2239.104398041418,82487.9017756442,2296.2887997707912,8723.875019464036,10098.607783547854,,5571.259823120383,4910.5658900201515,11368.316630173445,1468.3392826830882,219.6066870688223,3046.591808978355,6044.183610544797,2664.575798446292,2481.4208135852305,,43625.69362932671,2755.299340418896,14413.951822307616,,50.02899624864365,463.8841142625406,4371.045080772167,,9347.09203728237,3856.739192565707,4573.778858755072,535.0572537130901,,514.9840304793167,,4439.2318137213115,2074.9676476709624,,,1291.6811571508279,2064.961081608127,2150.1583652717936,,1052.0195989935203,4485.93988651754,5075.277684683963,374.6,,5501.880501182168,3387.910658605745,,106116.14550095725,,73.25619779775796,,3654.9870510780656,,,3193.2336899578613,11667.327050083406,,2971.258862520594,,2049.97467406199,,
2015-08-20,3360.28704173958,9600.003097430172,2214.885963057686,81268.62054978873,2292.055228974754,8632.044756101257,10031.729586305815,,5560.117303474141,4813.142252691765,11403.129440541448,1456.8454331121834,222.80370156693402,3002.7769699230575,5994.30038954993,2639.0615422580054,2481.4208135852305,,43479.33646360252,2755.299340418896,14317.858810158898,,49.84935891920507,462.04086612639804,4324.555352745458,,9196.145209351102,3798.007123643387,4543.105230045091,525.8093505624934,,513.0707771153069,,4408.880822551573,2041.6955716879004,,,1292.31464472177,2048.8600205429566,2116.8089702185985,,1043.8281226943495,4367.57735653027,5141.932363469681,372.4,,5453.645398858802,3371.528111900688,,105779.83407785578,,72.45314569035259,,3666.326204287201,,,3254.8755219371587,11733.144991321184,,2971.258862520594,,2034.8662493889187,,
2015-08-21,3352.7324395773962,9564.107780489221,2203.8775835196257,80986.47282810317,2287.821658178716,8632.044756101257,9988.455458678614,,5582.402342766623,4767.539699048691,11372.184720214334,1453.9719707194572,226.4238503368547,2999.855980652704,6008.8496623401,2631.296333852875,2481.4208135852305,,43839.60025615438,2755.299340418896,14182.198087125415,,52.27446286662586,466.341778444064,4326.576645268358,,9316.128585399032,3793.3458483320915,4563.554315851745,528.0112322650164,,514.0274037973118,,4444.024075484955,2047.7450400484572,,,1279.011405731987,2047.8537042263836,2065.907261979511,,1049.6791771937571,4373.495483029634,4936.255068930894,372.2,,5457.750513950152,3345.316037172597,,104236.75813656668,,72.36391767841864,,3651.207333341687,,,3267.9510620539795,11588.345520598072,,2971.258862520594,,2039.6373308646255,,
2015-08-24,3230.3478845500103,9436.479986921391,2190.6675280739537,77389.0893766122,2262.4202334024903,8320.842196927393,9634.394414456056,,5390.751004851282,4610.003604645342,11082.077967147643,1389.3190668831178,225.67161163141662,2890.3188830144604,5836.336856399515,2625.7497564206383,2481.4208135852305,,43096.55618401617,2755.299340418896,14108.715195482278,,51.78046021066977,445.45163290111515,4241.68235930654,,8762.656882984382,3741.1395648455846,4480.053882141239,507.3135442613002,,496.1703723998866,,4268.307810818044,1973.1349302682572,,,1207.4273102155362,1953.2599704685065,1992.187546598764,,1008.7217956979027,4406.6369914260695,4917.210874992117,363.6,,5228.890347607376,3269.956322329336,,100873.64390555202,,70.62397144570699,,3628.5290269234156,,,3200.705427167473,11452.321775373332,,2971.258862520594,,2010.215661764434,,
