date,RB,L,A,BU,SC,RM,EG,FB,CS,SP,RR,UR,AG,PB,WR,SA,AL,JR,LU,V,JD,SS,MA,OI,SF,LH,RS,FG,CF,BC,Y,EB,PP,CU,AU,B,PG,C,FU,ZC,PK,WH,M,BB,HC,SR,CY,RI,RU,P,PF,NI,JM,SI,LR,CJ,SN,TA,J,I,ZN,SM,AP,NR
2022-04-15,1297916.95,357965.8,96418.1,558292.0,189656.75,272701.85,331053.5,2145.15,115054.75,203149.05,6513.5,61977.8,443248.65,45803.15,72.5,1061042.45,238239.45,11.45,53797.0,706676.4,63729.4,91155.1,775595.9,169263.75,169420.65,24241.8,3.85,689791.2,157050.55,8636.55,385031.6,162664.95,511799.15,62629.95,113620.25,33526.35,108459.0,342315.3,555020.0,400.5,56225.5,33.85,1142810.7,0.0,381981.85,229703.6,2159.6,9.55,188227.65,538821.1,110798.9,120433.45,33998.15,,0.2,10903.5,37749.2,1216462.15,22939.15,486281.6,145874.7,78051.0,175847.55,22074.45
2022-04-18,1326882.55,352733.3,96248.7,556365.25,186442.7,282952.2,332366.75,2204.75,113963.15,205813.45,6265.95,62662.1,431929.55,45350.75,58.6,1086616.15,236217.5,9.4,53741.0,687989.7,64333.8,88841.3,790561.5,171925.75,178820.6,24626.8,3.85,717592.65,159317.85,8396.95,390020.3,164734.5,510263.15,62646.85,109284.4,33080.35,109941.75,342030.8,569225.85,373.85,57094.65,29.05,1121599.65,0.0,388578.1,232835.1,2136.5,9.1,192356.55,532738.05,107469.55,117502.0,32871.85,,0.2,11567.6,36905.5,1214447.55,22326.75,484308.85,149865.8,86440.85,184063.4,22436.0
2022-04-19,1392125.15,343564.25,94616.8,546653.2,189827.65,295643.4,329251.35,2436.45,115553.45,215719.75,6101.15,63510.85,432072.05,45098.85,51.8,1098716.7,231297.6,7.75,54115.1,668663.9,64617.25,91395.5,789495.05,171662.75,184865.95,25027.25,3.2,753647.45,157432.35,8370.2,393976.15,165849.65,498218.1,63037.15,108356.5,32595.95,110680.75,345348.6,584781.8,338.75,59754.8,26.65,1104844.6,0.0,403644.65,236987.4,2132.9,8.7,195453.8,519280.25,103963.0,118130.45,33373.2,,0.1,12101.95,35796.45,1191812.8,23565.45,497984.4,154249.3,92775.6,190470.8,22365.95
2022-04-20,1419010.75,336731.25,95079.85,556096.35,191949.6,305636.1,326793.65,2524.85,116722.8,217684.9,5980.45,60582.85,442768.35,44804.95,47.9,1130650.45,224979.35,6.7,54487.55,647318.7,64404.65,91559.6,792334.0,173271.55,187628.45,25082.5,2.5,799243.15,154369.85,8247.65,406158.65,164929.55,482396.05,61865.85,110312.2,32199.4,110846.85,352360.2,616380.35,303.5,61774.85,25.05,1097914.4,0.0,406860.7,240366.0,2070.7,7.9,197825.25,525383.05,103484.25,117700.85,33486.1,,0.1,12136.6,34232.85,1184830.0,23694.5,502808.35,157512.1,96348.3,202002.6,22429.2
2022-04-21,1466544.75,332155.95,94887.4,554423.0,193570.05,304835.0,322084.0,2573.65,119107.15,221804.55,5818.25,59807.6,436088.45,46323.1,46.7,1151674.75,222819.15,6.15,52830.15,633342.9,62800.4,91492.5,799603.8,174789.85,186581.0,24665.5,2.4,830550.85,152434.5,8378.7,413306.3,165641.1,473972.6,61950.65,110255.05,30871.4,110769.2,352446.2,638878.65,279.15,63124.6,21.25,1063132.95,0.0,415468.15,241260.9,1991.85,6.85,204309.85,527693.7,103948.35,116853.0,33845.8,,0.0,13610.05,33612.9,1199308.25,23936.25,504499.6,158551.6,97355.75,206988.45,22737.65
2022-04-22,1493924.85,331232.25,90140.85,553019.65,193916.65,309305.5,321774.95,2753.3,122949.5,226808.45,5697.05,59802.7,441919.65,47250.8,44.85,1174550.85,220935.8,5.85,51613.4,633915.95,63229.95,90298.15,815219.7,176205.15,190097.9,24906.85,2.3,857327.7,148869.35,8454.0,431408.55,162511.9,471374.9,62265.3,111064.55,30542.85,113023.9,364119.75,659422.25,257.5,66047.15,20.5,1047565.65,0.0,420461.45,242615.7,1938.9,6.85,212443.4,544050.45,103415.75,115251.2,33542.9,,0.0,14364.6,32817.35,1209644.55,24101.9,510339.8,162250.15,98591.35,215904.6,23168.2
2022-04-25,1579972.2,331427.1,89464.9,554742.3,194117.25,312251.4,324756.6,3104.25,125619.15,241793.8,6073.95,64661.45,449484.4,48357.85,44.2,1225932.1,233797.2,6.05,50874.4,631398.1,64108.15,86697.6,830623.2,182033.85,196390.5,25508.25,2.15,900707.7,155442.25,8568.7,458253.95,166157.5,468982.85,65581.55,114571.85,29897.5,113164.2,371409.5,679750.95,233.9,65808.05,20.2,1027687.25,0.0,443497.1,250507.15,1950.2,6.6,223122.1,580390.7,104009.25,118036.15,34564.3,,0.0,14875.9,31189.0,1236268.55,24777.4,534394.2,170279.25,108418.5,225970.95,23712.7
2022-04-26,1633541.45,332687.8,88945.05,541851.3,194056.05,313955.85,327659.55,3375.65,125797.55,242819.6,6384.25,72577.5,442468.25,48452.8,42.2,1257766.8,240755.25,5.65,50484.8,630327.9,64971.25,80824.7,838238.55,185388.85,194367.3,25203.75,1.75,933626.85,153000.0,8989.4,476986.1,167859.2,467229.75,68402.4,115694.8,28726.9,113536.7,376702.25,697481.7,224.65,66146.4,18.45,996605.65,0.0,450570.35,251657.0,1910.3,6.6,232210.15,598881.1,102293.8,112484.55,35465.95,,0.0,15316.6,29434.65,1239421.2,25520.95,544902.4,175906.15,108992.1,240348.4,24059.8
2022-04-27,1680117.95,325835.95,88022.1,544094.55,192282.9,317125.3,321217.85,3444.75,123204.75,249594.45,6390.6,75046.25,436042.0,48316.3,40.9,1267618.4,243248.15,5.9,48911.7,617629.1,63825.6,77606.6,858088.55,187144.0,198403.25,25483.2,1.55,954347.2,144546.25,9562.95,483115.15,170037.4,454063.35,68875.2,115329.9,28959.6,113874.85,373897.35,722796.85,215.15,66515.0,18.05,984444.85,0.0,458832.2,251685.3,1852.7,6.6,234645.35,615489.4,99600.2,108323.35,37036.3,,0.0,15787.7,29093.2,1211415.95,26461.25,558072.6,180439.75,111180.8,254296.9,23685.95
2022-04-28,1725411.3,321740.15,88843.2,544287.0,191428.15,310864.1,329558.5,3533.7,126676.15,256157.3,6642.0,78672.65,446748.8,47965.2,38.45,1246139.5,243614.3,5.45,47628.4,606036.75,65072.4,75859.15,877636.05,191147.8,200403.4,24655.0,7.95,975619.5,153174.2,9841.05,496480.1,170796.75,448932.05,69113.25,118117.25,29286.1,116697.7,387335.55,750227.7,212.15,66779.8,18.4,989719.35,0.0,473399.0,251019.1,1757.65,6.6,239444.55,647026.5,95618.3,104757.05,37769.15,,0.0,16338.35,29178.8,1224933.5,26771.65,558259.3,181793.0,112887.65,268925.85,24378.85
2022-04-29,1737482.6,317760.5,88858.95,535788.25,187406.85,295980.15,333195.9,3614.7,130370.5,257984.55,6861.85,82689.55,438794.75,48410.95,37.5,1214882.9,238652.3,3.35,45378.6,592026.85,63737.95,74011.3,890973.3,197151.6,204130.9,24583.1,10.8,977163.55,158178.25,10131.1,503338.65,172361.7,445489.5,68671.75,117895.8,29053.1,118152.9,392649.65,768149.35,202.1,68808.7,17.0,960955.55,0.0,482039.15,252578.75,1710.5,6.3,246240.7,675157.75,92091.8,99875.35,39531.5,,0.0,16561.85,28868.25,1235057.4,27634.9,555890.2,181360.4,114288.6,275507.35,24965.3
2022-05-05,1714727.7,310152.95,85272.35,519210.05,178689.4,286885.35,326537.35,3504.15,129581.15,257743.15,6694.65,84379.35,426801.55,48158.3,35.45,1184862.05,238899.0,2.5,45002.1,575165.2,66687.45,70436.5,888071.35,199291.9,205023.35,24154.45,15.3,965084.3,158871.8,10246.8,498550.45,169405.2,432323.1,68180.0,115296.55,28604.25,115150.2,398065.4,767326.7,191.1,72125.75,16.7,929678.65,0.0,477790.6,251716.15,1676.15,6.2,247327.05,686517.35,87073.25,93281.45,39446.6,,0.1,17299.5,28116.0,1209745.95,27658.95,545742.55,180776.6,117005.65,276820.4,25133.15
2022-05-06,1752628.5,307373.5,84147.45,511016.3,176860.15,274298.0,326536.55,3343.45,132417.1,262495.4,6209.7,86423.65,439869.4,47264.9,34.0,1163117.15,246635.8,2.95,45955.85,559321.75,71102.8,71095.2,914794.0,200609.45,209182.0,23475.05,17.35,955739.7,167176.65,11187.15,496640.65,172360.9,423509.15,70702.55,117260.6,28416.1,114663.45,409708.2,787221.9,192.1,72609.5,39.6,906278.45,0.0,484427.8,257234.05,1678.4,2.4,250313.45,711021.2,85519.65,92008.3,40324.45,,6.8,17672.1,28065.2,1225069.15,28245.35,549815.3,184520.55,122504.85,279757.9,26173.1
2022-05-09,1799744.25,313768.1,84654.25,508996.8,184485.1,272980.05,336641.75,3259.1,133348.5,282005.5,6242.45,90628.6,449536.15,49305.95,29.6,1176894.75,257392.2,3.15,47775.9,563513.45,70574.1,73592.1,975219.7,201910.75,211259.85,24558.8,18.6,959135.65,171860.05,12038.5,500755.95,174785.7,436243.95,73382.55,120652.75,29278.9,119095.7,417905.75,805990.85,188.7,73818.0,42.9,918419.15,0.0,498389.0,260548.9,1692.15,2.25,259937.8,737984.9,85341.8,94160.4,41531.8,,12.4,18209.2,29528.75,1274905.95,28891.1,563861.8,191366.85,123384.3,280681.15,27572.3
2022-05-10,1826192.3,316921.95,84038.15,496831.1,184400.1,264283.55,344283.7,3172.25,137877.8,298109.95,6294.85,95042.6,455781.6,51050.25,22.7,1190210.9,260590.25,3.1,48813.2,556585.2,69653.3,75017.3,1019278.5,207150.05,215082.9,25079.45,19.65,986709.85,172599.25,12807.7,509516.25,177994.85,440322.75,76161.85,122778.45,29988.25,121798.9,431336.2,822334.45,178.35,76348.75,43.35,918636.85,0.0,504967.55,269426.85,1661.4,2.0,264999.25,770984.95,83767.05,94174.35,42321.95,,14.4,18243.05,30694.4,1315671.55,29286.65,569048.65,197773.95,124451.5,276906.4,28380.55
2022-05-11,1814327.6,316128.85,84135.65,487618.4,184510.6,256505.05,350234.9,3069.4,137149.45,306286.15,6327.25,96109.85,463872.45,52524.4,20.65,1195709.05,265950.3,3.1,49872.35,554746.3,69732.7,75347.15,1046417.6,211163.15,210841.65,25555.15,20.9,991388.5,173142.55,13490.85,517490.7,178140.55,439909.45,77804.2,124445.9,30140.75,124165.85,424706.05,826856.3,165.8,80316.65,42.85,902986.0,0.0,507936.05,261853.3,1589.05,1.7,269913.5,785918.3,81763.2,94564.5,43019.6,,14.55,18635.4,31963.25,1349607.35,29731.4,565973.4,203929.1,122932.3,276591.45,28767.6
2022-05-12,1821460.4,317981.2,86275.75,488296.85,185798.1,251261.55,353011.35,3066.15,137041.8,304083.35,6308.85,97171.35,467619.4,53690.65,18.55,1204420.45,266382.0,2.85,51310.8,555448.9,69363.5,74272.55,1094534.65,210129.45,210670.4,25617.75,21.15,1008250.8,173086.75,14212.45,529703.15,179667.5,445641.35,78995.5,124504.4,30271.95,125914.4,422804.9,829842.65,152.05,84381.8,43.25,887208.05,0.0,512289.95,257761.7,1461.3,1.45,273644.7,798418.65,84639.0,94429.3,44255.15,,15.5,18419.45,34531.3,1491791.3,30400.3,568915.2,205034.4,123538.15,271504.3,29270.65
2022-05-13,1821488.3,319997.75,87724.8,487053.2,180533.8,243955.7,365379.9,3027.0,138193.05,302103.4,6288.7,98445.35,469169.15,54662.8,16.4,1179607.6,266987.05,2.85,51665.5,556106.65,67468.8,74783.95,1141673.2,205969.3,214379.0,26113.4,21.3,1001274.95,175719.3,14735.25,534659.5,182703.55,449868.75,80490.85,124550.45,30898.85,126633.75,429390.45,823422.1,143.4,84996.7,40.15,902722.75,0.0,513561.35,254592.75,1407.1,1.4,275127.05,805164.2,87341.75,96647.75,45700.1,,15.5,18057.1,36987.8,1560748.95,30949.45,573484.65,205115.45,129493.35,272126.35,29480.75
2022-05-16,1826167.9,325292.25,88946.35,487700.1,177212.85,230507.15,370977.55,3027.45,138371.5,304689.5,6683.6,97532.8,474865.4,57246.6,13.9,1172252.15,271171.25,2.85,52027.6,558257.6,68884.2,74868.25,1177524.15,205385.55,216024.2,26453.2,23.2,1006666.7,175939.85,15239.1,539426.75,182926.3,452381.7,80620.8,124473.25,31383.65,128898.55,431716.05,812367.9,138.4,94668.85,50.9,901061.85,0.0,519406.6,260063.3,1342.8,1.15,277321.1,811728.8,89758.0,96170.7,47549.35,,15.7,18448.15,38697.6,1589232.7,32177.65,568183.35,201104.75,132351.5,263699.9,29411.95
2022-05-17,1812162.15,332128.8,88057.3,494454.2,175136.25,217073.15,374416.5,2983.4,141563.45,305607.55,6901.65,98723.55,472611.55,57799.9,13.3,1142518.2,272532.15,2.85,52371.25,568845.7,70378.15,75974.3,1206794.0,204907.4,221072.65,28664.25,23.8,999776.75,177376.2,15577.75,539913.7,182234.65,460633.95,81110.0,124517.3,31782.0,129968.85,430690.7,799507.75,135.85,103941.35,54.05,887002.65,0.0,515990.95,258679.55,1342.1,1.0,278662.55,821998.55,95361.4,96399.1,49050.55,,15.7,19400.25,39982.6,1612759.25,32872.1,562507.7,198190.85,135000.85,260941.85,29217.25
2022-05-18,1833403.0,334975.95,86777.6,498500.45,176379.3,207355.1,378969.05,2922.55,142075.15,302930.1,7144.2,96963.05,467562.35,58847.7,14.5,1138278.05,270675.65,2.85,52609.05,578272.4,70012.1,76714.5,1230418.8,200820.8,210350.85,29493.0,24.4,996177.9,175967.85,15806.4,539076.15,180868.1,463183.1,80560.3,123581.35,31619.05,132343.7,428128.25,788015.9,127.9,107361.75,56.1,877032.35,0.0,520958.35,255710.25,1296.45,0.9,285669.65,823502.05,99543.3,96800.7,50615.4,,15.7,19388.25,41923.5,1644611.35,33551.05,569143.2,196769.15,136702.8,256001.2,29626.05
2022-05-19,1846605.8,341018.5,85693.05,503588.4,185559.55,193537.45,383287.8,2870.8,145170.5,308664.3,7115.3,98013.2,464018.05,60037.05,14.75,1140040.5,275826.7,2.7,52533.55,579258.45,68705.85,76263.5,1232208.5,193188.75,202785.35,29322.1,26.65,999449.9,174927.55,16160.75,539574.75,182200.15,463480.15,81476.3,124134.75,31569.05,130393.1,431498.85,781051.9,119.3,112242.3,56.85,867610.9,0.0,522204.45,255067.65,1305.65,0.65,289647.5,820511.05,102960.1,97244.75,52170.9,,16.35,18858.95,43736.05,1666532.65,34445.65,576192.35,194699.8,129827.55,251187.1,29313.0
2022-05-20,1809085.85,354350.4,84382.35,512013.1,191166.25,180330.25,391066.65,2650.0,145004.9,307040.1,7335.75,98170.4,461473.6,60555.85,13.7,1151315.3,277610.7,2.75,51851.7,588869.1,68830.95,74163.1,1271442.65,194197.45,197415.1,28204.05,28.1,1002841.3,176607.25,16358.3,554050.0,184723.35,476453.0,81575.55,123676.85,31627.2,130180.55,426058.8,773599.2,113.75,115504.45,56.35,853746.0,0.0,513917.25,255576.4,1295.6,0.65,293789.7,850156.85,106828.75,96880.0,51706.35,,16.35,18332.5,44416.15,1721805.5,33566.1,567497.95,192190.05,124124.45,251490.55,29546.25
2022-05-23,1829164.85,358671.1,83386.85,503030.45,190333.9,167961.05,397583.2,2525.75,144467.05,316868.5,7619.2,98474.75,439103.55,61109.25,13.6,1144154.65,276874.9,2.75,50270.85,604748.8,71917.45,73965.3,1316248.85,188463.8,196961.9,26858.4,29.4,989426.3,183364.2,16590.85,546069.3,184582.4,485250.6,81370.2,116930.2,31406.6,129158.0,422051.8,748262.15,103.9,117703.55,57.35,830539.15,0.0,519908.6,251319.4,1305.4,0.65,297477.0,839547.15,108576.75,95661.2,52558.75,,16.35,18340.75,45102.15,1729340.05,34273.0,574303.05,189626.65,124660.35,248401.75,29707.65
2022-05-24,1835877.15,361709.6,84309.0,507427.4,189783.45,168202.5,404367.6,2433.25,146372.75,319475.15,7615.25,98147.85,428920.65,61699.0,12.6,1148370.4,275736.9,2.75,49649.3,612446.7,72631.65,73571.4,1349286.35,185497.95,197915.3,26423.95,30.55,987558.85,190893.3,16721.8,545890.75,183253.25,491764.4,81588.95,112831.15,31728.05,128587.35,428896.45,731445.3,98.25,127451.15,57.1,827367.6,0.0,518174.9,253289.95,1338.3,0.55,302134.4,841512.05,108043.8,95403.2,53268.75,,16.35,17260.3,45767.3,1733458.35,34445.4,579692.45,189009.1,126170.8,252400.0,29803.15
2022-05-25,1864134.65,363921.25,85669.75,520114.5,188793.25,162960.5,408139.5,2216.0,148168.65,319232.3,7683.45,97213.7,411180.85,61757.65,16.25,1160198.55,275282.45,2.6,48532.0,620036.5,71317.4,73226.1,1371902.75,182647.75,198007.5,25533.35,31.4,985889.4,198754.15,16722.45,537854.9,188167.15,490285.35,81289.15,107798.15,32128.0,127085.7,434573.0,710967.1,89.25,131367.35,57.0,803567.65,0.0,521716.45,254459.15,1367.2,0.55,300110.95,828323.35,108806.05,95684.65,54523.35,,16.35,16750.9,47028.2,1741544.15,34871.1,580656.45,187164.8,125276.45,246316.75,29396.6
2022-05-26,1860633.15,370273.2,83836.65,511401.95,186452.5,156615.8,404442.25,1821.7,146498.35,311448.5,7225.05,91775.45,391350.45,61732.0,16.15,1151603.0,260544.65,2.15,48192.05,621022.65,67609.4,71715.55,1393335.9,170142.75,194205.8,24851.65,31.8,964488.9,196922.8,16590.3,513803.35,189049.0,497485.0,77875.85,100398.2,31944.9,127501.55,427883.1,684602.0,86.25,134123.2,56.75,770987.8,0.0,514950.4,245981.25,1371.75,0.4,297490.1,790741.15,108428.85,92942.4,54357.35,,16.35,16196.45,48064.5,1737580.6,34664.55,577005.1,178624.95,120180.1,241651.1,29014.4
2022-05-27,1868640.15,377321.35,84280.0,508758.05,184395.95,154404.4,401483.2,1544.85,145597.75,313924.55,6940.0,85677.1,384889.05,62192.8,16.65,1142883.55,251329.75,2.15,49568.2,629698.2,68480.9,69876.35,1408658.95,166188.85,198040.9,24706.8,33.9,933590.1,196290.0,16756.75,510939.15,190921.65,500563.35,76124.5,94498.55,33146.55,126757.2,424277.35,668376.05,76.2,143837.4,56.95,765527.55,0.0,514403.0,245301.5,1417.9,0.4,294372.4,782722.0,109865.45,92082.95,54648.45,,16.4,15815.05,49153.6,1746684.95,34644.4,575426.55,174172.7,121588.85,235658.7,28335.55
2022-05-30,1855863.15,381576.5,84390.35,501652.8,181007.25,151462.55,399949.55,1336.75,145516.95,310637.8,7186.25,83456.05,380353.25,62467.8,17.55,1123725.8,245314.4,1.2,52521.05,643318.0,69472.35,69697.4,1418763.25,163778.35,194396.25,24435.45,35.2,940454.9,203953.25,16804.15,505765.7,189919.45,504821.6,74880.25,89702.3,32854.65,124620.05,421624.4,653238.7,72.65,147073.8,57.2,740315.55,0.0,511792.65,243241.45,1520.55,0.4,299847.25,782350.5,105617.25,92985.4,54264.15,,16.4,15407.55,50405.65,1771929.55,34520.4,574700.65,171944.4,121290.0,225400.9,28052.15
2022-05-31,1839324.5,382392.4,83353.75,494234.35,175692.75,147315.45,388260.4,1194.05,139826.4,320492.0,7002.05,80260.1,371000.1,63072.45,20.9,1117086.6,240712.35,1.15,54169.15,640517.8,67840.35,70107.1,1444529.65,160128.1,193485.0,24233.0,29.05,934594.25,200701.85,16767.65,491233.6,192545.65,505122.0,73863.35,83590.0,32436.6,121207.95,407450.55,637794.85,66.9,153985.45,56.65,711617.65,0.0,506001.65,247433.5,1679.45,0.4,300532.7,759247.95,105028.65,93532.25,54000.1,,16.4,15177.05,51115.3,1769460.55,34389.6,571640.9,169945.2,121160.85,214731.7,27729.55
2022-06-01,1830480.9,380862.8,82158.3,495420.85,177661.55,146916.2,380604.0,1039.45,137205.0,323624.05,6850.7,77178.15,367322.4,62463.8,21.2,1111283.85,248312.5,1.15,57197.45,636793.2,68059.3,68553.65,1468885.95,154786.75,192973.7,23553.35,26.65,945308.1,195125.05,16946.15,483088.15,193963.25,500963.7,73298.7,78746.4,33161.95,119597.65,419013.45,632295.2,61.4,154470.1,55.95,719707.0,0.0,503195.5,245075.65,1648.35,0.4,300517.85,739204.4,103337.4,93677.3,53007.05,,16.4,14998.8,52749.95,1776494.4,33789.45,567718.05,169511.85,122135.7,209172.65,27926.4
2022-06-02,1859582.2,391358.0,82409.25,510199.1,185729.65,147492.1,382091.15,983.5,138492.1,333283.5,6792.2,77119.9,376962.35,61837.8,22.8,1108693.7,251018.0,1.2,60633.85,647183.15,65380.8,70094.35,1488808.6,151915.25,189018.95,23120.6,22.9,954570.1,198153.55,17254.2,483320.35,197594.75,508360.3,72992.3,78047.9,33619.45,123227.3,427427.05,650770.15,55.85,156711.55,55.8,722873.45,0.0,506564.2,252554.75,1634.3,0.4,307824.7,741646.8,103098.6,95555.3,53676.95,,16.3,14246.6,54101.4,1804988.8,34047.75,576769.05,171060.05,122714.25,205883.85,28760.55
2022-06-06,1806649.05,393141.5,81112.95,504336.65,178470.75,140735.95,379989.5,944.5,134432.5,329313.55,6796.05,76611.95,357975.0,61524.7,31.05,1103472.9,243362.95,0.5,60943.9,652621.9,64584.25,68581.6,1483643.85,149186.7,182870.2,23238.05,22.15,967524.35,189836.9,16593.6,472889.5,196768.25,507568.55,70630.6,71503.45,33200.3,120492.4,415519.6,640838.95,47.35,158314.85,32.5,694667.9,0.0,489127.45,246711.55,1561.6,0.4,304913.05,718784.15,100421.35,93311.6,53321.9,,9.6,13928.8,55164.6,1811660.75,33533.05,566869.3,164736.95,118992.0,202721.45,28205.95
2022-06-07,1768175.85,391989.6,80216.5,509280.6,174880.1,138679.95,375218.0,911.15,131626.3,315510.05,6757.65,72667.05,355916.25,60920.15,31.7,1080499.1,234881.75,0.25,62840.75,646518.7,68004.95,66578.05,1464083.45,147728.55,179493.7,22545.05,22.05,984417.45,186298.05,16341.3,469849.4,195804.4,503352.55,68207.7,67472.4,32850.55,118396.0,407764.9,640310.05,44.15,160522.45,27.05,679948.25,0.0,474713.65,247055.95,1541.3,0.0,300633.85,708237.75,106924.4,91396.0,52669.05,,4.0,13724.8,56126.5,1846956.9,33224.35,555078.25,160498.95,117140.5,198724.45,27355.6
2022-06-08,1752269.2,393067.4,78242.05,509682.05,170448.95,138240.25,378230.95,869.4,127503.75,307198.75,6632.8,68598.9,346685.0,60271.7,32.55,1032952.65,227782.55,0.25,65080.8,643375.7,67966.1,64658.3,1461797.5,146049.5,178353.1,22160.5,22.4,962632.75,184309.35,16037.45,471349.15,197222.05,502331.15,65592.5,62495.9,33373.95,116598.2,396667.9,629613.35,41.7,163958.85,25.95,681334.85,0.0,465799.65,244418.25,1526.75,0.0,293188.5,701705.15,117751.8,90008.55,52986.2,,2.1,13565.1,58235.45,1908825.5,33302.7,549221.85,155121.75,117047.4,195804.2,26269.05
2022-06-09,1746382.1,398148.7,77155.45,519944.95,167154.5,138488.8,372724.0,829.1,127392.05,305502.55,6621.0,66754.8,334930.25,58715.25,33.95,1029632.55,222125.25,0.25,69342.25,650280.05,68408.7,63353.1,1476077.9,147059.35,180297.8,21488.3,25.15,997064.05,185073.2,15732.75,482150.75,204692.0,509737.3,63633.15,57546.0,33949.25,116555.25,402547.25,638579.9,42.15,163211.65,25.85,683984.9,0.0,458961.15,242343.9,1535.45,0.0,299351.95,709909.05,125837.6,89084.4,53069.9,,1.95,13262.55,58187.0,1929596.4,33318.1,540736.8,148602.3,120164.9,190122.95,26653.35
2022-06-10,1736113.8,398996.45,75346.5,525678.35,163526.15,140122.8,372455.85,748.05,126073.55,300004.25,6545.75,64675.25,331969.55,58228.95,35.9,1008727.75,219091.0,0.3,71436.65,650010.2,68217.4,62148.75,1452421.75,146696.75,177799.0,21486.25,27.8,1002937.5,187250.9,15274.15,474063.0,209913.4,508047.4,62224.6,52559.7,34483.65,115251.0,404316.55,643998.9,43.05,171886.1,25.2,689628.8,0.0,455170.6,244229.3,1572.4,0.0,296350.1,695645.75,131363.9,87986.65,52463.4,,1.0,13358.0,57279.25,1892407.25,33051.2,529899.85,146481.1,120125.3,191119.25,26447.9
2022-06-13,1738991.9,413901.1,72550.9,528431.75,169940.15,140342.65,366479.0,694.9,124754.3,295666.5,6596.35,63547.15,336449.5,57580.2,37.5,989331.1,220946.85,0.3,72921.0,662890.55,68939.1,62804.25,1459557.4,148264.45,176331.6,21533.35,34.3,1000478.4,190227.9,15140.8,477999.3,216115.2,515776.0,61829.75,50511.65,35152.6,115257.8,402092.95,646393.55,40.45,180006.8,25.25,677500.35,0.0,456447.25,251135.2,1605.55,0.0,303413.3,695397.45,137708.95,86086.05,52263.95,,1.05,13283.2,57560.35,1868467.25,33148.3,525514.55,144303.15,120430.15,186711.9,27228.85
2022-06-14,1724954.2,416095.7,70807.3,530704.4,175720.15,140482.3,368379.7,622.7,122775.25,297836.8,6296.1,63126.45,337566.8,55450.3,39.6,995603.3,216338.8,0.4,74675.2,667600.95,67488.1,61818.95,1487697.05,147936.1,176969.3,21695.2,35.35,1035997.45,190413.1,14908.7,475829.05,221702.7,519226.15,61247.3,47674.25,35722.8,113366.65,400367.55,658695.65,39.9,182898.2,13.25,671865.15,0.0,454827.2,244841.25,1622.2,0.0,299011.15,691151.35,143060.4,84761.2,52131.6,,0.85,12861.0,58137.8,1872849.35,33178.45,518427.65,142368.6,121339.15,185920.75,27446.65
2022-06-15,1748944.9,419433.05,70099.95,548384.4,180043.7,140564.95,376535.25,571.05,117557.95,299167.85,6136.5,61867.1,340915.65,55460.75,39.8,991617.9,219279.1,0.4,75891.9,669396.05,69313.1,60422.3,1524488.75,148087.4,175228.05,19708.3,37.5,1053973.0,196248.65,15139.35,478007.55,227286.45,520075.65,62478.8,45541.1,35996.85,113357.55,391563.0,670894.55,36.7,179514.7,8.25,675765.75,0.0,459222.7,242614.05,1685.2,0.0,300182.6,687481.15,145239.25,84291.0,52910.5,,0.85,12086.1,59669.45,1860475.55,34095.75,521153.05,141628.95,120160.65,185180.45,27976.7
2022-06-16,1739451.4,424645.25,71599.5,541784.9,181426.5,139667.75,383128.65,501.45,116731.05,298991.3,5979.65,62206.05,353670.95,55014.2,38.7,974641.75,222629.45,0.4,77314.45,677881.2,69638.6,59230.9,1523425.25,150771.75,174501.9,18866.75,42.4,1055899.5,202213.2,15304.6,486955.9,229249.45,521032.5,63370.65,43181.9,36665.25,113853.5,390994.3,678503.05,36.15,182597.55,5.45,677093.05,0.0,456038.05,245611.05,1731.8,0.0,298025.95,691202.15,148315.9,83551.65,53586.9,,1.15,12802.5,61239.8,1852734.15,34593.25,517314.35,142144.6,121371.2,184656.0,28141.75
2022-06-17,1763733.0,429400.05,72832.45,552095.8,176515.9,140170.75,383915.4,418.6,114396.55,297176.45,6001.9,60415.45,363216.35,54913.7,41.1,963694.1,225990.1,0.4,78623.35,694567.9,70499.5,59004.75,1542303.4,151666.45,174099.9,18654.0,46.7,1072624.5,201995.8,15527.2,487895.8,236198.35,522562.2,65115.55,41465.5,37384.85,118788.7,391089.25,679923.55,34.25,182298.5,4.5,679537.35,0.0,463252.25,243940.4,1741.35,0.0,298987.1,686524.95,150692.6,83042.0,54024.25,,0.5,12796.2,63033.7,1843386.7,35076.25,521936.3,144463.1,122896.5,184075.6,28786.6
2022-06-20,1856821.0,427661.1,75021.4,569900.85,178327.9,141741.2,391420.3,332.3,110865.7,304727.3,5827.7,60083.55,370366.35,55791.7,44.15,965596.15,228142.6,0.25,80113.2,704256.0,71634.4,58461.8,1534954.95,151924.3,178301.1,18814.3,48.95,1086085.1,212392.45,15672.35,487160.3,240109.05,521229.9,67662.2,39062.4,37956.95,121926.0,392960.55,688843.05,33.6,182544.9,4.7,684027.25,0.0,490231.95,242663.85,1881.0,0.0,302737.25,669404.45,156355.15,82413.35,55794.15,,0.55,13402.2,64539.25,1843040.55,36782.15,539629.65,147511.75,127841.15,189868.25,29766.35
