date,RB,L,A,BU,SC,RM,EG,FB,CS,SP,RR,UR,AG,PB,WR,SA,AL,JR,LU,V,JD,SS,MA,OI,SF,LH,RS,FG,CF,BC,Y,EB,PP,CU,AU,B,PG,C,FU,ZC,PK,WH,M,BB,HC,SR,CY,RI,RU,P,PF,NI,JM,SI,LR,CJ,SN,TA,J,I,ZN,SM,AP,NR
2022-06-14,80007073176.5,18420655347.5,4463895169.0,24388151677.0,127770005485.0,5241931848.0,18743093068.0,8722607.5,3968838036.0,21388259527.0,213884189.0,3638387130.0,24035173800.75,4165828785.0,2041532.5,59584973253.0,22219442267.5,22664.0,4567584470.0,28235315139.75,3206545444.5,5728964370.0,41972973848.0,20543691276.0,8111600719.0,6593174004.0,2388802.0,36930197030.0,19639797067.5,4782788317.5,55447247700.0,11781231253.75,22704814721.5,22031315327.5,19007987706.0,1954812006.5,13583009106.0,11735901263.0,27342665045.5,3437256.0,9572841941.0,920014.0,27929883316.0,0.0,21626048834.5,14752863750.5,217024266.25,0.0,39406613735.0,81123232888.0,6163605547.5,17859051801.5,8423803354.5,,44107.0,771071201.25,15446012012.5,65535756976.5,11580918837.5,45177410000.0,18464796596.25,5118069626.5,16747989618.0,3127623747.5
2022-06-15,81057923133.0,18591487123.75,4416784186.0,25319449296.0,131381338750.0,5240763769.5,19201760484.5,8003450.25,3788458873.5,21428097340.0,208174088.5,3556116207.0,24236309481.0,4166225063.75,2049861.5,59392242484.0,22483421076.25,22664.0,4653150959.0,28241718234.25,3286469796.5,5581722422.5,43119066363.5,20634629126.0,8034880661.0,5982876204.0,2538562.5,37457676446.0,20166479337.5,4854348385.0,55792385991.0,12114782501.25,22758746814.25,22458481097.5,18159142927.0,1970411020.0,13509354518.0,11452273598.5,27834665563.5,3163052.0,9388445503.0,574000.0,28087839785.5,0.0,21814532205.0,14627340527.5,224745928.75,0.0,39535447362.5,80593278376.0,6273593007.5,17761902970.5,8563678741.5,,44107.0,716331315.0,15710298801.0,65322237004.5,11910364595.0,45560173862.5,18373314506.25,5066692032.5,16632784061.5,3187987837.5
2022-06-16,80580197376.0,18832662851.25,4504792573.0,25092435385.0,132660371335.0,5200880525.5,19582127865.5,7037853.25,3752505577.5,21357884362.0,202573352.5,3566615878.0,25133126595.75,4134119010.0,1991865.5,58467850998.0,22803698295.0,22664.0,4743315037.5,28525310304.25,3298591528.0,5461236023.75,43157571383.5,21035771396.0,8008686393.0,5731320940.0,2872385.0,37451441416.0,20697579713.75,4903604612.5,56860649543.0,12251320624.75,22810744339.75,22760773607.5,17231538503.0,2006621190.5,13502607333.0,11417507889.5,28093341858.0,3116753.0,9537524761.0,379456.0,28134105045.5,0.0,21646496387.0,14807866645.5,230258563.75,0.0,39218151990.0,80811915362.0,6419275400.0,17617653591.5,8672120991.0,,59617.0,750583532.5,16046173377.0,65227734022.5,12072738572.5,45383709887.5,18451434095.0,5114450522.5,16554866259.0,3206785380.0
2022-06-17,81541473189.5,19047202094.25,4578525571.5,25639019101.0,129534795990.0,5215659921.5,19644043408.5,5884575.75,3667099468.5,21167867834.0,203053659.0,3457728982.0,25824701502.75,4129578611.25,2104430.5,57827373435.0,23085052685.0,22664.0,4826653967.0,29116119326.0,3334902268.0,5428790147.5,43717494117.0,21174883800.5,7992872178.0,5672503136.0,3169329.0,37932602668.0,20606907081.25,4966749220.0,56993875123.0,12637208708.75,22883313809.75,23337493060.0,16562691672.0,2046150778.5,14067693538.0,11401346749.0,28102291321.0,2961745.0,9508793273.0,313060.0,28244000377.5,0.0,21935706833.0,14708770722.0,230870676.25,0.0,39307221542.5,80045520666.0,6531290001.0,17486042794.5,8741805571.5,,25895.0,743297717.5,16402846330.0,65058643619.5,12226865677.5,45895359342.5,18754312660.0,5172838285.5,16472290190.0,3278352995.0
2022-06-20,85114840386.5,18984362516.5,4708846194.5,26470710696.0,131000780495.0,5267453357.5,20033882731.0,4674363.0,3545764978.5,21621644170.0,196801074.0,3428100848.0,26320202137.5,4195120662.5,2240349.0,57836637424.0,23239329398.75,14165.0,4920146421.5,29395858994.5,3386061467.5,5358104196.25,43500548272.0,21227627750.0,8144924469.5,5732507860.0,3324995.0,38287418373.0,21524617903.75,4999474392.5,56893756982.0,12862034074.5,22833166609.5,24161353957.5,15611863682.0,2076471948.5,14428331706.0,11439833355.0,28379038661.5,2907077.0,9503387241.5,325564.0,28431572388.5,0.0,22990515802.0,14629776788.0,248163287.5,0.0,39732532762.5,77643102960.0,6782151848.5,17285284448.0,8964352083.0,,28480.0,768660220.0,16668891709.5,65207707159.0,12690678687.5,47124874885.0,19130559506.25,5356098178.5,16943308728.0,3385718382.5
2022-06-21,85240525948.5,18942826409.75,4839467371.5,26947269340.0,129463547840.0,5328738942.5,20002825308.0,3878090.25,3492889874.0,21648971949.0,184650905.5,3394932983.0,26947826534.25,4296372016.25,2819732.0,58230581514.0,23632542528.75,14165.0,5031975875.0,29535325390.25,3321415257.0,5343973005.0,42894083777.0,22135846002.5,8133187709.5,5816776236.0,3580657.0,39651925429.0,21005131921.25,5060450272.5,58463084246.0,12785877558.0,22770981713.25,24586448820.0,15705491748.0,2095342295.5,14461452209.0,11333013997.5,28355983478.5,2754289.0,9554227229.5,259020.0,28797370278.0,0.0,22886997192.0,14590187786.0,248599315.0,0.0,39968079007.5,78825239638.0,6802235740.5,17429475681.5,9102973950.0,,28480.0,764712830.0,17045068652.0,65410247464.0,12765238355.0,46992451587.5,19411754983.75,5285521666.5,16589143745.5,3439893202.5
2022-06-22,85627308152.0,19009530336.5,4843985883.5,27041007767.0,130234204785.0,5231427384.5,20310145889.0,3036702.5,3406800983.0,22089069463.0,186261824.5,3409005663.0,28291625098.5,4185524721.25,3085909.0,58309525669.0,23720313767.5,14165.0,5123154023.5,30194442664.25,3346285204.0,5402711192.5,42723147293.5,22878446749.5,8091414745.5,6062367308.0,4009500.5,39871544699.0,20829920031.25,5137447520.0,60740076247.0,12807354523.75,22699226904.0,25089083737.5,16113197818.0,2107280887.5,14413186476.0,11443060932.0,28401029235.0,2752049.0,9405956112.5,276126.0,29283143216.0,0.0,23018052610.0,14836757847.5,247781255.0,0.0,39618079537.5,79468894673.0,6943662405.0,17683354709.5,9302738374.5,,36175.0,747645020.0,17510776165.0,65716159162.0,12904918507.5,47353119847.5,19686441621.25,5284994510.5,16347222767.5,3435830542.5
2022-06-23,85694685037.5,19156300461.5,4965879407.0,26655663668.0,132549233390.0,5441555513.0,20424992809.5,2304914.75,3424390717.0,22984370760.0,189540695.0,3472885638.0,29190203753.25,4171722946.25,3095311.0,57638070790.0,23909115113.75,19801.0,5234887580.0,30711738430.5,3426333784.0,5450284515.0,42925058366.0,23848468761.5,8158457633.0,6254565820.0,4819401.5,40348560618.0,21348002927.5,5300697177.5,62790645016.0,12752929645.25,22854792865.25,26222356227.5,16599712741.0,2121218696.0,14301627653.0,11400039431.0,28550489020.5,2692605.0,9341443831.5,276126.0,32057557388.5,0.0,22984216841.5,14865221624.0,256905127.5,0.0,40199709580.0,81336942493.0,7018218550.0,18018638956.5,9451003789.5,,36175.0,738921680.0,17831110066.5,65431984963.5,13125558742.5,48276964037.5,19848262826.25,5295937928.0,16636093586.5,3496085520.0
2022-06-24,84255400227.0,18930898266.5,5168777755.0,26969961021.0,136274482395.0,5554347332.0,20915940297.0,1741097.25,3518941561.0,23650197925.0,187753244.5,3470614176.0,31293055509.0,4223246607.5,3299608.5,56211475144.0,24299309903.75,19801.0,5249775555.0,31058852802.75,3462360611.5,5499320007.5,43064007229.5,25517622950.0,8145201714.0,6179064300.0,5437861.5,40034705835.0,23190977632.5,5474605680.0,65953044651.0,12881262557.5,22452193649.75,27898102135.0,17283917730.0,2115294124.5,14155462127.0,11553766008.0,28971880978.5,2373045.0,9343413405.5,276126.0,33323729071.5,0.0,22562562768.5,14893860093.5,278852183.75,0.0,40342040325.0,84431232824.0,7265775470.0,18405781969.0,9561909193.5,,49000.0,764156792.5,18259867744.0,66529985759.5,13291436225.0,47991152072.5,20561773436.25,5224369951.5,16615307957.5,3494127565.0
2022-06-27,83914932797.5,18898388044.5,5239682126.5,27137528367.5,138819088295.0,5545797179.0,20847974793.0,687877.5,3540804517.0,23970268200.0,186032928.5,3317163264.0,32547601272.0,4392057592.5,3400667.0,55578358094.0,25301474388.75,19801.0,5131620901.0,31417000037.25,3403316137.0,5970997268.75,43410700423.5,26414091216.0,8084401946.0,6555930532.0,5752457.5,39997782121.0,23956564261.25,5483715347.5,67026623767.0,13073552216.5,22494766342.25,30148474140.0,17599737471.0,2054722839.0,14316028243.0,11498230454.5,29082049319.5,2275737.0,9097173701.5,245246.0,33670515137.0,0.0,22562340648.0,14834733525.0,287718708.75,0.0,40833085012.5,84866838935.0,7397059374.0,18879713454.5,9609277663.5,,79451.0,793131801.25,18879724036.5,66749398063.5,13417858377.5,48273046922.5,22286055950.0,5256594271.0,16384156941.5,3628049617.5
2022-06-28,83804473640.0,18884240723.75,5325478734.5,27045866606.5,141038303430.0,5476198002.5,20655134951.5,488830.75,3516922117.0,24318770590.0,176624421.0,3317260634.0,33043062445.5,4430220257.5,3463713.5,55330257744.0,25662729881.25,19801.0,4995143886.0,31251779408.25,3394946385.5,6232341432.5,43019619370.0,26738001887.0,8041896394.0,6759262088.0,5983203.0,39497862248.0,25843392701.25,5562392867.5,67753516920.0,13023516124.5,22313846551.5,31146939342.5,17815019844.0,2037104331.0,14458776838.0,11390020564.0,29065833189.0,1988762.0,9235281122.5,206746.0,33962144951.0,0.0,22352041321.0,14847800349.5,301890873.75,0.0,40468529000.0,84943619869.0,7683789740.0,18811161395.5,9685134906.0,,79451.0,821997953.75,19164071165.0,66340049877.5,13449123125.0,48445970845.0,22616168286.25,5242289532.0,16187274111.5,3762553527.5
2022-06-29,84411032667.5,18942936917.75,5412168549.5,27108969378.5,144465292870.0,5609639840.0,21039001544.0,231235.5,3500720340.0,23709710997.0,175560273.5,3379361947.0,33527050873.5,4403837578.75,3519865.5,55076085886.0,26160284620.0,19801.0,4839686646.5,32219488337.0,3416640687.0,6388999961.25,42545592933.0,27567408119.0,7995791252.5,6819149548.0,6086038.5,40011046252.0,26455409487.5,5863973520.0,69263830578.0,13027292647.5,22286596110.25,32723818445.0,18001198049.0,2056077256.5,14546628736.0,11258577547.5,28896602757.5,1689650.0,9094010698.5,206746.0,34326479600.5,0.0,22369754704.5,14694968333.5,289078478.75,5110.0,40797792615.0,85836756531.0,8027505213.5,19047510208.5,9787113543.0,,84521.0,829419735.0,20143598981.5,67456974697.0,13566325330.0,48851953437.5,23353536351.25,5241563826.0,16265101597.5,3869155567.5
2022-06-30,85685690514.5,19029922610.0,5418882422.5,27220468705.0,143387361490.0,5654211867.0,21586951732.5,153013.75,3467119951.5,23703700160.0,172772331.5,3371599938.0,34126071084.75,4530521295.0,3644101.0,54603428182.0,25474861132.5,19801.0,4681314084.0,32911469936.5,3472275008.5,6614153786.25,41814754964.0,27788164167.0,8027834358.0,6923640256.0,6275272.5,39292157461.0,28292085826.25,5903009640.0,69635350185.0,12924973224.5,22230398783.75,33395448452.5,18372100270.0,2014983011.5,14521474475.0,10704978516.5,28551857198.0,1553156.0000000002,9067320547.5,206746.0,33820330722.5,0.0,22502307374.0,14521603591.0,306160476.25,7610.0,40415032345.0,86074077358.0,8344787183.5,19068805477.0,9955502898.0,,87056.0,829886882.5,20692831603.5,67529104921.0,13788341487.5,49506073590.0,23380013018.75,5180300289.5,16073444944.5,3908846025.0
2022-07-01,86872320090.0,18901659637.25,5513004466.0,27265745770.0,144494233265.0,6081495556.0,22030232492.0,159044.5,3553994587.5,23722191878.0,181612717.5,3318561037.0,35518243749.75,4694562367.5,3768527.0,55125536196.0,25441825661.25,16968.0,4552694554.0,33437701003.0,3595765970.0,6744599932.5,41922860653.0,28675986666.0,8033214960.0,7243318592.0,6721943.5,39372410702.0,29289890106.25,5989383297.5,71467523276.0,13000939632.75,22265161551.0,35172770452.5,18963980809.0,2072675588.5,14427990622.0,10888283212.0,28215930195.5,1511238.0,8975393212.5,206746.0,35007427486.0,0.0,22603924241.5,14421546736.5,319709522.5,7610.0,41771469500.0,87893683546.0,8679969560.5,19290896695.5,10039778457.0,,87056.0,863562265.0,21298952307.0,67892925526.5,13921776945.0,50090516797.5,24013276793.75,5154719834.5,16471660904.5,4086558822.5
2022-07-04,88718488970.0,18933163618.25,5784096502.0,27737826791.0,149900709465.0,6444679387.0,22108512922.5,161062.75,3665186852.0,24326679525.0,180126633.5,3270505921.0,36887381742.0,4727063317.5,3509067.5,54987484011.0,25762209566.25,16968.0,4535526330.0,33857492642.5,3519042144.5,6865713750.0,41987930939.0,28992000488.0,8239870836.0,8242851160.0,6913413.5,38892490526.0,29780156205.0,6190290007.5,72386469572.0,12976065860.0,22296360847.5,36378009237.5,19813476211.0,2150143240.0,15002694601.0,11160541626.5,28281763076.0,1558494.0,8976928007.5,277825.0,36441574984.5,0.0,23121330813.0,14889679403.0,331971522.5,7610.0,42837218057.5,88712552197.0,8944715132.5,19827806808.5,10152402469.5,,87056.0,883328625.0,21748126720.5,67528589238.0,14038674907.5,50684999847.5,24679735448.75,5257767360.5,16550207261.5,4274401312.5
2022-07-05,89911447366.0,18950302679.75,5855848303.0,27997408123.5,149748152865.0,6649446131.5,22201497756.5,161062.75,3716214903.5,24731554678.0,179628248.5,3277915203.0,37130496714.0,4721199088.75,3679783.0,54756092347.0,26519287631.25,16968.0,4388951157.0,34423236222.75,3379877004.0,7005920153.75,42087512456.0,29782099602.5,8227653405.0,8810908648.0,6945584.0,37634536176.0,30196061456.25,6274399927.5,74132196333.0,12959356189.75,22099900703.75,37812998410.0,19769022242.0,2218361895.0,15129895650.0,11273558178.5,28166285793.5,1553096.0,8988922282.0,298297.0,36894592635.5,0.0,23614390144.0,14712809839.0,338591611.25,7610.0,43471865150.0,90446272686.0,8801409986.0,19970818085.0,10344958287.0,,87056.0,899417513.75,22016066027.0,65498034093.0,14200753100.0,51471021720.0,24855091107.5,5259352353.0,16479819974.5,4421207507.5
2022-07-06,91041207469.5,19238406593.5,6084641239.0,29243858864.0,156673258500.0,7090691289.5,21944821316.0,161062.75,3798440586.0,25415310192.0,188050206.5,3217656228.0,39081610453.5,4724675396.25,3798058.5,55250853393.0,27144032012.5,14135.0,4353015903.0,35228503489.5,3452173495.0,7269261151.25,42015688429.5,31127886527.5,8201899973.0,9576735628.0,7455604.0,37387341461.0,31997917612.5,6484014292.5,75135569276.0,13031715868.0,22336691981.25,40635330935.0,20999926317.0,2293651353.0,15485055315.0,11422807837.0,28473971780.5,1572104.0,9063149391.5,318549.0,38159543737.5,0.0,23945352126.5,14985018274.5,356868238.75,7610.0,44982361970.0,92087003283.0,8294774171.0,20164789513.0,10562825994.0,,81866.0,917329905.0,22018469293.5,63235383290.5,14442219247.5,52309570725.0,25476904040.0,5289368278.5,16933190202.5,4662341280.0
2022-07-07,92571404619.0,19368652471.75,6227464468.0,29876401931.5,161142427995.0,7517492817.5,22382693863.0,164427.0,3837948124.0,25679388210.0,192864097.0,3150607722.0,40673222015.25,4831397587.5,3965168.5,54706315949.0,27772040070.0,14135.0,4124815533.5,35757539844.75,3454789802.5,7585508811.25,41929875435.0,32117660816.5,7976276483.0,10229900956.0,7638252.0,36026224541.0,32954678628.75,6687544462.5,76077620511.0,12661065394.5,22315489916.75,43023145500.0,22181466835.0,2377740878.0,15854573011.0,11418691608.5,28303512715.0,1444347.0,9178837785.5,418193.0,39335149293.5,0.0,24166590936.5,15084100264.5,365811682.5,7610.0,44325731760.0,92317392546.0,7910188724.0,20552093261.0,10803809847.0,,81866.0,919290428.75,22373867374.5,62852472873.0,14559442132.5,53062223357.5,26171618285.0,5199210994.5,17121403502.5,4725013302.5
2022-07-08,92807196874.0,19347743312.0,6205765360.0,29967245090.5,164718955070.0,7738078380.0,22057648815.5,149934.75,3809973415.5,25699532240.0,191892551.5,3288328906.0,40749205754.25,4842788887.5,3945227.0,54665664954.0,27824474550.0,11302.0,3990758566.5,36659688319.5,3420606393.5,7820031543.75,41818225705.5,33277596886.5,7935894354.5,10874072980.0,7759635.0,35337509255.0,34522705803.75,6825526412.5,77347502679.0,12266754877.25,22280227644.25,44683532907.5,22612747145.0,2426081142.0,15981270212.0,11254100265.5,28025384627.0,1195963.0,8645161102.0,418193.0,39442318598.5,0.0,24034653882.5,14797869875.5,381271606.25,7610.0,44448984212.5,94348724652.0,7429982052.5,20627108010.5,11006339488.5,,81866.0,927786068.75,22786862939.5,59605637427.0,14727165805.0,53236924947.5,26446121407.5,5189020622.0,16938242222.5,4791628640.0
2022-07-11,94893998580.5,18931061774.25,6312346881.5,30444022484.0,165562663660.0,7962139858.0,22164713611.0,120623.25,3834733021.5,25984890401.0,187950567.5,3261169644.0,40307882994.0,4868947173.75,4052690.5,55527754831.0,27444103817.5,11302.0,3980062581.0,37153372287.25,3410309927.5,7858543456.25,41744175694.0,33688426832.0,7778514225.0,11364913112.0,7522359.5,35390415925.0,34754651820.0,6848300480.0,77815527345.0,11927020375.25,22209269279.25,45254263142.5,22346207815.0,2450622351.0,16308575176.0,11205376341.5,28011993909.0,1249343.0,8308396542.0,400988.0,39253406926.5,0.0,24594244388.0,14587261761.0,392819042.5,7610.0,44031962170.0,94766851138.0,7042566999.0,20761155584.0,11058639768.0,,79266.0,938934431.25,22891598681.0,58545631136.0,14729341580.0,53658601200.0,26753278622.5,5116674922.0,17297339568.5,4817119377.5
2022-07-12,95878677496.0,18952681282.25,6427513317.0,30255613060.5,165124151765.0,8175700295.5,22009530022.0,90891.75,3853717889.5,25839564626.0,182107129.5,3267037290.0,40204409508.0,4944940317.5,4114508.0,54768319811.0,27582393568.75,5636.0,3890769630.0,37830547372.5,3447460685.5,7914887968.75,41285912562.0,34237193681.5,7661814551.5,11884453348.0,7504974.5,34114505383.0,35424418745.0,6915446707.5,78728825091.0,11879947401.0,22181893775.75,45970966637.5,22656066143.0,2486590497.0,16623596189.0,11142634672.5,27548592890.0,1099193.0,7705661200.5,397508.0,39254385605.0,0.0,24744234478.0,14550881861.0,401916578.75,7610.0,44097390302.5,95625095067.0,6708556362.0,20868798651.0,11065967259.0,,79266.0,929459051.25,23038889183.5,57355997010.0,14618447095.0,54384425100.0,27006306637.5,5183871957.0,17180077858.5,4926895392.5
2022-07-13,96294731578.5,19008532274.0,6628884792.0,29953321868.0,161746105620.0,8584208442.0,21790790775.5,95716.5,3939005309.0,26104448219.0,179206776.0,3345035184.0,40220282001.0,4976924177.5,4307441.5,55019245735.0,27714590222.5,5636.0,3883936456.0,38475642921.0,3327277273.0,8116027917.5,40548779316.0,35225837216.0,7642352394.0,12186405660.0,8058152.0,33811492123.0,36274581850.0,7015385015.0,80459084147.0,11733983450.25,22245995138.75,47164877017.5,23189027025.0,2590711676.0,16861746866.0,11246887440.5,27481229398.0,1192399.0,7595325362.5,394062.0,40227177114.5,0.0,24888435935.0,14892421429.0,416326407.5,7610.0,46004592235.0,96219964213.0,6431596708.0,21015036261.5,10942294308.0,,79266.0,925717273.75,23062179795.0,57087168684.0,14339264810.0,54697343895.0,27910226545.0,5293334252.5,17234497770.0,5226343755.0
2022-07-14,97679767531.5,18807549608.25,6770577147.0,30077139989.0,159411782585.0,8910155808.0,21224525959.0,85574.75,3919484744.5,26195210192.0,176521399.0,3392521788.0,40992530157.75,5063455355.0,4443905.5,55372489487.0,28071653230.0,5636.0,3838385405.5,38998339850.5,3342946037.5,8489460801.25,40426186044.0,36778273994.0,7547485212.0,12718376532.0,7896240.0,33746901609.0,36720424011.25,7175032862.5,82105092805.0,11810337624.75,22121042848.0,49159597315.0,24873056336.0,2684039493.5,16981646186.0,11181711744.5,27200520417.5,1246960.0,7339577432.5,400518.0,40742228877.5,0.0,25534298786.5,14802135681.5,423755365.0,7610.0,46477209272.5,97229644339.0,6152490044.5,21485420309.5,10911529468.5,,63756.0,882807703.75,23170544522.5,56329805214.5,14284896965.0,55330378990.0,28990042546.25,5248634273.0,16880039691.5,5357856522.5
2022-07-15,98200987242.5,18794479278.25,6847929672.5,29739465108.0,158916317785.0,9307913763.5,21123369893.0,85616.0,3901142489.5,26454208667.0,171570810.5,3453706962.0,41627448172.5,5113393747.5,4418628.0,54671303747.0,27759759985.0,5636.0,3796558209.0,39243013418.5,3265093870.0,8864036843.75,40485304090.0,38510462102.5,7551905871.0,13104468684.0,7708121.0,32972904120.0,38926728573.75,7310360150.0,84530548466.0,11597092729.25,22331321794.25,50134233527.5,26167478008.0,2779598573.0,17026823242.0,11122562801.5,27371183392.5,1274316.0,7179381721.5,383298.0,41127616548.5,0.0,25860058401.0,14934103620.0,457386247.5,7610.0,46647172970.0,98314321100.0,5913734917.5,21840559140.5,10944061185.0,,63756.0,889281482.5,23095059134.0,56114075472.5,14256256162.5,55103990147.5,29374837141.25,5310645993.0,16807206577.0,5455901125.0
2022-07-18,96333180995.0,19179004779.0,6900097662.0,29269223399.5,154763248500.0,9645382540.5,20865587648.0,78208.5,4017429851.5,26179126740.0,167681755.5,3459132996.0,41917835251.5,5232286535.0,4504962.0,53963691090.0,28036930158.75,5636.0,3711362902.5,39743464964.5,3200385844.5,8998870142.5,40383825931.5,39226425310.0,7384025945.0,13309697792.0,7889875.0,31970871625.0,39483197961.25,7441845785.0,84971009487.0,11498324649.0,22684436214.5,51282063747.5,27216762809.0,2857032031.0,17247215747.0,11020005852.0,27207605952.5,1293166.0,7003628990.0,328338.0,41295936657.5,0.0,25411574251.0,15031130967.0,505229908.75,7610.0,45997448655.0,98439311870.0,5501798127.0,22222203151.0,10793431503.0,,61171.0,851691207.5,23279691734.0,55346092859.5,13886835915.0,54170356592.5,29617589036.25,5180758372.5,16511719170.0,5511885500.0
2022-07-19,96360014591.0,19428666353.0,6833749050.0,29093619922.0,155955869750.0,9837300619.5,20744755869.5,62742.75,4087152904.5,25602064663.0,166145921.0,3514459516.0,42255031185.0,5140239183.75,3908291.5,52471476598.0,28314601116.25,5636.0,3691730124.0,40647707824.5,3151017153.5,9020177238.75,40246940413.5,39934539025.0,7239825987.0,13382641052.0,7638381.0,30534901046.0,41471002003.75,7401049052.5,85017873540.0,11478083720.0,22857720863.0,51761298072.5,28178683310.0,2935230631.5,17128124897.0,11117511208.0,27396665754.5,1226254.0,6765775496.0,324902.0,41007056251.5,0.0,25413934327.5,15090360244.5,586498915.0,7610.0,45103027260.0,98264716107.0,5323285013.5,22249595631.0,10622728078.5,,61171.0,822325167.5,23272567705.5,55243067024.5,13682240540.0,53563171955.0,29609114903.75,5178411161.0,16448649784.0,5514220372.5
2022-07-20,96775295065.0,19678220629.0,6801183614.5,29014074608.0,156189710555.0,10309990403.5,20475654572.0,63386.25,4088592936.0,25004311138.0,162531952.5,3507587832.0,41665523300.25,5124930115.0,3764186.0,51763535912.0,28478235947.5,5636.0,3648995860.0,41308174098.25,3255704798.0,9103024251.25,40677735398.5,39856870435.5,7267574786.0,13383603768.0,7220485.5,30386936358.0,42794237883.75,7444149830.0,84542121852.0,11384684707.75,23130580907.5,52208327285.0,28737152004.0,3032680382.5,16974038583.0,10836121215.0,27508700470.0,1003314.0,6382555786.0,300836.0,41138425230.0,0.0,25425261257.5,14953446890.5,625670175.0,7610.0,44739091760.0,98647975456.0,5079167776.0,22395670676.0,10594847338.5,,53476.0,822703325.0,23150339216.0,55011522715.0,13709367307.5,53250760322.5,29629294357.5,5146396310.0,16148420733.5,5619945660.0
2022-07-21,96771556659.5,19783978762.75,6659244336.0,28643379460.0,153642443680.0,10303435591.0,20456244623.0,65406.0,3915359752.5,24344981775.0,155319983.0,3484283856.0,42016037789.25,5077601222.5,3615465.5,50709495369.0,28107568090.0,0.0,3566959104.0,41535941046.25,3152657805.0,9191828785.0,40652761242.5,39694411437.5,7056933216.0,13469226832.0,6399415.5,29824048012.0,42997696387.5,7374723400.0,83332583572.0,11190270116.75,23475017928.75,51791502085.0,29575641291.0,3062108529.5,16786379539.0,10255590434.0,27214382174.5,1020170.0,6159471333.0,300836.0,38570392558.5,0.0,25311482792.5,14658365274.5,639009440.0,7610.0,43903607997.5,97371324527.0,4837564739.5,22337014525.5,10505056537.5,,53476.0,854569663.75,22993855722.5,54869748767.5,13485078365.0,51873106460.0,29471318062.5,5064388256.0,15701647112.5,5673556800.0
2022-07-22,96431427411.5,19758603887.75,6543615606.5,28333207562.5,152038759595.0,10678067313.0,20008270716.0,65406.0,3817440466.0,23766388537.0,150902239.0,3487577016.0,41211524030.25,4929140611.25,3541147.0,50289262917.0,27296176783.75,0.0,3560834332.5,41584158869.25,3204015613.0,9148121318.75,40402390311.5,38917654433.0,6930461548.0,13606333484.0,5988219.0,29717211487.0,42182236866.25,7337629170.0,81082773590.0,10826667535.5,23473994311.25,50669323567.5,30887176262.0,3125424465.5,16458291632.0,10023899927.0,27010315903.5,1155842.0,5971992517.0,300836.0,37605504541.5,0.0,25121033984.5,14558402674.0,630664177.5,7610.0,43382890830.0,94769768367.0,4491912063.5,22200049358.5,10427922777.0,,40651.0,840265873.75,22209305702.0,53875442747.5,13307445685.0,50929093857.5,28585032185.0,5012111091.5,15664596931.5,5782083830.0
2022-07-25,95908561070.0,19692183081.0,6474770009.5,27778305492.0,151667001065.0,11151119597.5,19984064193.5,63838.75,3802794158.5,23080195026.0,148421275.0,3526123284.0,40769737515.0,4775835048.75,3447374.0,49700986748.0,26145013422.5,0.0,3627148061.0,41488649700.25,3122504490.0,8685848022.5,40090117460.5,38416123072.0,6863997131.0,13335362836.0,5571557.0,29541541223.0,42583470986.25,7311921762.5,79604291331.0,10801278527.25,23348080402.0,49065208670.0,31837593292.0,3202434920.0,16051756637.0,10083930247.0,26785060204.5,1135052.0,5661384916.0,297436.0,36911520779.0,0.0,24922664521.0,15156931542.0,637838515.0,7610.0,43371184940.0,93057817853.0,4210862504.0,21988705359.0,10334024223.0,,7605.0,840502156.25,21483702017.0,53381935135.0,13104255217.5,50851536785.0,26674588928.75,4963532651.5,15199775510.0,5804738302.5
2022-07-26,96466749207.0,19688420634.25,6482952827.5,27567993565.0,150599642135.0,11639327568.0,20169712989.0,103533.25,3780556693.0,22523789016.0,145995962.5,3502383624.0,40495102225.5,4672154742.5,3483777.0,48918715942.0,25830688101.25,0.0,3609790947.5,41582837667.0,3178581339.0,8381622402.5,39979104932.0,38687998302.5,6829709826.5,13141566864.0,5401383.0,28731391519.0,40670482905.0,7094948825.0,78993410637.0,11031065459.0,23495176308.5,49377783847.5,32384528311.0,3248309266.5,15981334796.0,10106295488.0,26486687172.0,1143552.0,5335315946.0,310904.0,36712746508.0,0.0,24998936024.0,15237343205.5,629544656.25,7610.0,42512286215.0,92344350199.0,3992697457.5,21972531717.0,10285738761.0,,7605.0,828507873.75,20952762604.0,53487348634.0,13136258217.5,50381034065.0,26158922988.75,4953605034.0,15379607066.0,5689826900.0
2022-07-27,96467252153.0,19497054419.0,6419151839.0,27303284595.0,149781846520.0,11981887195.5,19860204782.0,96123.0,3795669086.0,22145910285.0,141693542.5,3367240982.0,40078638986.25,4567268105.0,3431796.5,47613344464.0,25658910996.25,0.0,3615135801.5,41213112586.5,3224443665.0,8233322013.75,40194650054.0,38219653862.5,6862765071.5,13113739104.0,5308453.5,27174876510.0,40072037205.0,6703732752.5,77851657643.0,10954749133.75,23381910951.75,49004702040.0,32837476633.0,3254252346.0,15888500521.0,10156073844.0,26322634725.5,1168588.0,5360041510.0,310904.0,36530260551.5,0.0,24943689309.5,15298722251.5,631477551.25,2500.0,41865019097.5,91656225633.0,3702421049.5,21639536943.5,10154417452.5,,2535.0,831334286.25,20075815524.5,52196940889.5,13128665360.0,49672654862.5,25381239208.75,5123186747.0,15090016058.0,5597668522.5
